YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
1993,5869,0.023600568096098173,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005549200668397069,0.019249067225898787,0.38858556030129215
1994,5869,0.025218151940842044,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005929543095574703,0.02056839903368482,0.41521922954538276
1995,5869,0.020234075486540687,16.465093497708477,0.02351299615247188,0.8156188083066183,0.00047576373906385675,0.016503292535518473,0.3331559447255835
1996,5869,0.04090719657692609,16.465093497708477,0.02351299615247188,0.8156188083066183,0.000961850755721674,0.03336467892323703,0.6735408163682283
1997,5869,0.024018025568262054,16.465093497708477,0.02351299615247188,0.8156188083066183,0.000564735742776517,0.019589553391863784,0.3954590366117875
1998,5869,0.01867402190817896,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0004390822052781875,0.015230883495040606,0.3074695166964231
1999,5869,0.022653600646488282,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005326540248405135,0.01847670276314281,0.3729936527041788
2000,5869,0.03402999571378408,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0008001471582868397,0.0277555045507559,0.5603070611540736
2001,5869,0.025791414364052887,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006064334267087835,0.021035962648151014,0.4246580489422722
2002,5869,0.023455474612728427,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005515084843234854,0.0191307262518997,0.3861965825317011
2003,5869,0.02029167619657211,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0004771181043372053,0.016550272757991917,0.33410434580178533
2004,5869,0.02568816312508004,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006040056807240771,0.020951748995663797,0.42295800763883
2005,5869,0.02792897389294836,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006566938556873824,0.022779396403793194,0.45985316644245383
2006,5869,0.02414268796305653,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005676669291856774,0.019691230385746702,0.39751161459772677
2007,5869,0.02364408489507808,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005559432771666894,0.019284560345624098,0.3893020684652173
2008,5869,0.0341007896727673,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0008018117363720303,0.0278132454352171,0.5614726903078052
2009,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2010,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2011,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2012,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2013,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2014,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2015,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
2016,5869,0.0,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0,0.0,0.0
1979,5870,0.019411097002832448,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0008854741316016825,0.00937049794152211,0.13480729300779892
1980,5870,0.023302624999684832,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0010629935872570576,0.011249091154392044,0.16183339847948774
1981,5870,0.0262509664625838,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0011974877941607041,0.012672371229957465,0.18230920834319958
1982,5870,0.013348660858433052,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006089245692781623,0.0064439222099488555,0.0927045408789591
1983,5870,0.022629528880641545,6.944857005666809,0.04561690312878633,0.4827392259260142,0.001032289026798298,0.010924161254911283,0.15715884218166282
1984,5870,0.011400692933341195,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0005200643051412641,0.005503561681661309,0.07917618218757068
1985,5870,0.014569625039926506,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006646211740690671,0.0070333295138063955,0.10118396252847216
1986,5870,0.014664310698849704,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006689404405998519,0.007079037995501274,0.1018415408901811
1987,5870,0.027499761027574187,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0012544539348596253,0.013275213351601535,0.1909819080265117
1988,5870,0.01253370417896222,6.944857005666809,0.04561690312878633,0.4827392259260142,0.000571748769376584,0.006050510653337871,0.08704478327422113
1989,5870,0.014962440923935281,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006825402181973439,0.007222957149584234,0.1039120126724677
1990,5870,0.01819219196217656,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0008298714584388934,0.00878208466571857,0.1263421717969573
1991,5870,0.01770697657513244,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0008077374351315053,0.008547852165369501,0.12297242031698662
1992,5870,0.01917551851805813,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0008747277706825062,0.009256774966137332,0.13317123411742962
1993,5870,0.014677929994041246,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006695617106692868,0.007085612563519698,0.10193612494780434
1994,5870,0.012765563847601757,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0005823254894203862,0.006162438410300383,0.088655015518304
1995,5870,0.016296885606846744,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0007434134520284401,0.007867145942853999,0.11317954017726019
1996,5870,0.025369274577188825,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0011572677408352044,0.012246743971696644,0.17618598427607468
1997,5870,0.013908555888283805,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006344652466171531,0.006714205503258831,0.09659293179945613
1998,5870,0.017387909852381946,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0007931825993481767,0.008393826142610177,0.1207565475522177
1999,5870,0.015889887909963277,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0007248474775160678,0.007670672189706804,0.1103529993707688
2000,5870,0.025249889165557482,6.944857005666809,0.04561690312878633,0.4827392259260142,0.001151821748077827,0.012189111950498871,0.17535686966373235
