process,scenario,event_id,event_year,response_start,response_end,response_window_complete,anomaly_pre,t_min,anomaly_min,maximum_deficit,time_to_maximum_deficit,event_specific_incremental_loss,anomaly_end,recovered_amount,event_specific_recovery_fraction,event_specific_recovery_status,half_recovery_target,half_recovery_year,half_recovery_time,half_recovery_status,anomaly_event_year,initial_anomaly_change,initial_event_year_loss
csap,4y,6,2000,2000,2003,TRUE,-0.050074823184044166,2001,-0.16177680916916667,0.16177680916916667,1,0.11170198598512251,-0.13787798409616922,0.023898825072997454,0.21395165772773742,Partial recovery,-0.10592581617660542,NA,NA,Not observed before next drought,-0.1152509421326856,-0.06517611894864142,0.06517611894864142
csap,4y,7,2004,2004,2007,TRUE,-0.13787798409616922,2005,-0.21185780332649898,0.21185780332649898,1,0.07397981923032976,-0.1962955245734825,0.015562278753016467,0.21035843173074892,Partial recovery,-0.1748678937113341,NA,NA,Not observed before next drought,-0.17050628257541622,-0.032628298479247,0.032628298479247
csap,4y,8,2008,2008,2011,TRUE,-0.1962955245734825,2009,-0.2925373843476871,0.2925373843476871,1,0.0962418597742046,-0.14934192222201786,0.14319546212566925,1.487870895903546,Complete recovery,-0.2444164544605848,2010,1,Observed,-0.18158455415742322,0.014710970416059288,0
csap,4y,9,2012,2012,2015,TRUE,-0.14934192222201786,2012,-0.2034847745700014,0.2034847745700014,0,0.05414285234798352,-0.2019829130704335,0.0015018614995678803,0.027738869203181443,Partial recovery,-0.17641334839600964,2013,1,Observed,-0.2034847745700014,-0.05414285234798352,0.05414285234798352
csap,4y,10,2016,2016,2016,FALSE,-0.2019829130704335,2016,-0.2439956878943113,0.2439956878943113,0,0.0420127748238778,-0.2439956878943113,0,0,No recovery,-0.22298930048237242,NA,NA,Not observed before simulation end,-0.2439956878943113,-0.0420127748238778,0.0420127748238778
csap,2y,1,1980,1980,1981,TRUE,0,1981,8.8874343143256e-4,0,NA,0,8.8874343143256e-4,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.00764615229780558,0.00764615229780558,0
csap,2y,2,1982,1982,1983,TRUE,8.8874343143256e-4,1983,-0.03785128514729342,0.03785128514729342,1,0.03874002857872598,-0.03785128514729342,0,0,No recovery,-0.01848127085793043,NA,NA,Not observed before next drought,0.013213626815132277,0.012324883383699716,0
csap,2y,3,1984,1984,1985,TRUE,-0.03785128514729342,1985,-0.003088437485452801,0.003088437485452801,1,0,-0.003088437485452801,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.029655260397620294,0.06750654554491371,0
csap,2y,4,1986,1986,1987,TRUE,-0.003088437485452801,1987,0.01509235621705365,0,NA,0,0.01509235621705365,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.026429430334324794,0.029517867819777596,0
csap,2y,5,1988,1988,1989,TRUE,0.01509235621705365,1988,-0.03014400871695655,0.03014400871695655,0,0.045236364934010204,-0.027233907381738028,0.0029101013352185214,0.06433101641707312,Partial recovery,-0.007525826249951448,NA,NA,Not observed before next drought,-0.03014400871695655,-0.045236364934010204,0.045236364934010204
csap,2y,6,1990,1990,1991,TRUE,-0.027233907381738028,1991,-0.1574154823656743,0.1574154823656743,1,0.13018157498393626,-0.1574154823656743,0,0,No recovery,-0.09232469487370616,NA,NA,Not observed before next drought,-0.14341430572045644,-0.1161803983387184,0.1161803983387184
csap,2y,7,1992,1992,1993,TRUE,-0.1574154823656743,1993,-0.2384134695983472,0.2384134695983472,1,0.0809979872326729,-0.2384134695983472,0,0,No recovery,-0.19791447598201073,NA,NA,Not observed before next drought,-0.22428188614563935,-0.06686640377996506,0.06686640377996506
csap,2y,8,1994,1994,1995,TRUE,-0.2384134695983472,1995,-0.31748655688907773,0.31748655688907773,1,0.07907308729073054,-0.31748655688907773,0,0,No recovery,-0.2779500132437125,NA,NA,Not observed before next drought,-0.24671478412104322,-0.00830131452269603,0.00830131452269603
csap,2y,9,1996,1996,1997,TRUE,-0.31748655688907773,1997,-0.35408464785274535,0.35408464785274535,1,0.03659809096366762,-0.35408464785274535,0,0,No recovery,-0.33578560237091154,NA,NA,Not observed before next drought,-0.24036407145363275,0.07712248543544498,0
csap,2y,10,1998,1998,1999,TRUE,-0.35408464785274535,1998,-0.4506860586969227,0.4506860586969227,0,0.09660141084417734,-0.23005522967619224,0.22063082902073045,2.2839296765201333,Complete recovery,-0.40238535327483405,1999,1,Observed,-0.4506860586969227,-0.09660141084417734,0.09660141084417734
csap,2y,11,2000,2000,2001,TRUE,-0.23005522967619224,2001,-0.1979874213401137,0.1979874213401137,1,0,-0.1979874213401137,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.11901608064483069,0.11103914903136156,0
csap,2y,12,2002,2002,2003,TRUE,-0.1979874213401137,2003,-0.31427058322145657,0.31427058322145657,1,0.11628316188134286,-0.31427058322145657,0,0,No recovery,-0.25612900228078517,NA,NA,Not observed before next drought,-0.22087477099428676,-0.02288734965417305,0.02288734965417305
csap,2y,13,2004,2004,2005,TRUE,-0.31427058322145657,2005,-0.4207960761648258,0.4207960761648258,1,0.10652549294336922,-0.4207960761648258,0,0,No recovery,-0.3675333296931412,NA,NA,Not observed before next drought,-0.39838544732976217,-0.0841148641083056,0.0841148641083056
csap,2y,14,2006,2006,2007,TRUE,-0.4207960761648258,2007,-1,1,1,0.5792039238351743,-1,0,0,No recovery,-0.7103980380824129,NA,NA,Not observed before next drought,-0.5299383516563034,-0.10914227549147765,0.10914227549147765
cheart,8y,1,1980,1980,1987,TRUE,0,1984,-0.016218062908697924,0.016218062908697924,4,0.016218062908697924,0.025720235268522167,0.04193829817722009,2.5859005735344707,Complete recovery,-0.008109031454348962,1985,1,Observed,0.039373006978182516,0.039373006978182516,0
cheart,8y,2,1988,1988,1995,TRUE,0.025720235268522167,1990,0.008221869945029069,0,NA,0.0174983653234931,0.05319558523816207,0.044973715293133,2.570166667668769,Complete recovery,0.016971052606775616,1991,1,Observed,0.03947246808935131,0.01375223282082914,0
cheart,8y,3,1996,1996,2003,TRUE,0.05319558523816207,1996,0.04217132482584192,0,NA,0.011024260412320151,0.10216628328266457,0.05999495845682265,5.442084658103263,Complete recovery,0.047683455032002,1997,1,Observed,0.04217132482584192,-0.011024260412320151,0.011024260412320151
cheart,8y,4,2004,2004,2011,TRUE,0.10216628328266457,2009,0.05455106502260079,0,NA,0.04761521826006378,0.33261743060308663,0.2780663655804858,5.839863298782942,Complete recovery,0.07835867415263267,2010,1,Observed,0.14808670080899666,0.045920417526332094,0
cheart,8y,5,2012,2012,2016,FALSE,0.33261743060308663,2013,0.13251498445255244,0,NA,0.20010244615053419,0.28955341727363865,0.1570384328210862,0.7847901704457348,Partial recovery,0.23256620752781954,2014,1,Observed,0.25312275909815646,-0.07949467150493017,0.07949467150493017
cheart,6y,1,1980,1980,1985,TRUE,0,1984,-0.016218062908697924,0.016218062908697924,4,0.016218062908697924,0.04522323924151429,0.06144130215021222,3.7884488730932584,Complete recovery,-0.008109031454348962,1985,1,Observed,0.039373006978182516,0.039373006978182516,0
cheart,6y,2,1986,1986,1991,TRUE,0.04522323924151429,1990,-0.015424665451551219,0.015424665451551219,4,0.06064790469306551,0.0483988930159588,0.06382355846751002,1.0523621350237284,Complete recovery,0.014899286894981536,1991,1,Observed,0.014142744061990014,-0.031080495179524277,0.031080495179524277
cheart,6y,3,1992,1992,1997,TRUE,0.0483988930159588,1993,-0.01328688898452587,0.01328688898452587,1,0.061685782000484676,0.1310201911083089,0.14430708009283477,2.3393896520871036,Complete recovery,0.017556002015716467,1994,1,Observed,0.11149215407990479,0.06309326106394599,0
cheart,6y,4,1998,1998,2003,TRUE,0.1310201911083089,2000,0.2750336634026551,0,NA,0,0.4218231056411536,0.1467894422384985,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.3742370906890812,0.24321689958077228,0
cheart,6y,5,2004,2004,2009,TRUE,0.4218231056411536,2007,0.29946821258443923,0,NA,0.12235489305671438,0.34493085090347436,0.04546263831903513,0.3715637126008694,Partial recovery,0.36064565911279645,NA,NA,Not observed before next drought,0.43217348245573706,0.01035037681458345,0
cheart,6y,6,2010,2010,2015,TRUE,0.34493085090347436,2013,0.02583448673583342,0,NA,0.3190963641676409,0.20315290182069912,0.1773184150848657,0.5556892368466769,Partial recovery,0.18538266881965387,2014,1,Observed,0.20312488957316324,-0.14180596133031112,0.14180596133031112
cheart,6y,7,2016,2016,2016,FALSE,0.20315290182069912,2016,0.0363924856905858,0,NA,0.16676041613011333,0.0363924856905858,0,0,No recovery,0.11977269375564246,NA,NA,Not observed before simulation end,0.0363924856905858,-0.16676041613011333,0.16676041613011333
cheart,4y,1,1980,1980,1983,TRUE,0,1981,0.023703911241365477,0,NA,0,0.025413718632512274,0.0017098073911467962,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.039373006978182516,0.039373006978182516,0
cheart,4y,2,1984,1984,1987,TRUE,0.025413718632512274,1984,0.021514930286999856,0,NA,0.0038987883455124175,0.04844806444841644,0.026933134161416586,6.908078042353122,Complete recovery,0.023464324459756065,1985,1,Observed,0.021514930286999856,-0.0038987883455124175,0.0038987883455124175
cheart,4y,3,1988,1988,1991,TRUE,0.04844806444841644,1988,0.041453391090657835,0,NA,0.006994673357758607,0.17116447954294214,0.1297110884522843,18.544266732399535,Complete recovery,0.04495072776953714,1989,1,Observed,0.041453391090657835,-0.006994673357758607,0.006994673357758607
cheart,4y,4,1992,1992,1995,TRUE,0.17116447954294214,1993,0.16458420220801698,0,NA,0.006580277334925166,0.4046922190992277,0.24010801689121072,36.48904212848672,Complete recovery,0.16787434087547956,1994,1,Observed,0.3312205101728731,0.16005603062993093,0
cheart,4y,5,1996,1996,1999,TRUE,0.4046922190992277,1998,0.3308215686686746,0,NA,0.07387065043055308,0.47388842683521804,0.1430668581665434,1.9367212462958174,Complete recovery,0.36775689388395116,1999,1,Observed,0.3453866397584905,-0.05930557934073721,0.05930557934073721
cheart,4y,6,2000,2000,2003,TRUE,0.47388842683521804,2003,0.14311061198832808,0,NA,0.33077781484688995,0.14311061198832808,0,0,No recovery,0.30849951941177306,NA,NA,Not observed before next drought,0.47315910145510864,-7.293253801093913e-4,7.293253801093913e-4
cheart,4y,7,2004,2004,2007,TRUE,0.14311061198832808,2005,0.10362352182597624,0,NA,0.03948709016235184,0.11707051324672048,0.013446991420744236,0.3405414621704639,Partial recovery,0.12336706690715216,2006,1,Observed,0.17498723197443655,0.03187661998610847,0
cheart,4y,8,2008,2008,2011,TRUE,0.11707051324672048,2009,0.046037134986515856,0,NA,0.07103337826020462,0.24288751317970061,0.19685037819318477,2.771237733788979,Complete recovery,0.08155382411661816,2010,1,Observed,0.15220943733281878,0.0351389240860983,0
cheart,4y,9,2012,2012,2015,TRUE,0.24288751317970061,2013,0.025686383658273606,0,NA,0.217201129521427,0.11124656156428692,0.08556017790601331,0.393921422483085,Partial recovery,0.1342869484189871,NA,NA,Not observed before next drought,0.16914709958616625,-0.07374041359353437,0.07374041359353437
cheart,4y,10,2016,2016,2016,FALSE,0.11124656156428692,2016,0.04892884423938161,0,NA,0.062317717324905306,0.04892884423938161,0,0,No recovery,0.08008770290183426,NA,NA,Not observed before simulation end,0.04892884423938161,-0.062317717324905306,0.062317717324905306
cheart,2y,1,1980,1980,1981,TRUE,0,1981,0.023703911241365477,0,NA,0,0.023703911241365477,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.039373006978182516,0.039373006978182516,0
cheart,2y,2,1982,1982,1983,TRUE,0.023703911241365477,1983,0.08235907373443598,0,NA,0,0.08235907373443598,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.11611728527654856,0.09241337403518309,0
cheart,2y,3,1984,1984,1985,TRUE,0.08235907373443598,1984,0.087469524984353,0,NA,0,0.10001160754868882,0.012542082564335824,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.087469524984353,0.00511045124991702,0
cheart,2y,4,1986,1986,1987,TRUE,0.10001160754868882,1986,0.08356974895751837,0,NA,0.01644185859117045,0.15554509413455278,0.07197534517703441,4.377567461605975,Complete recovery,0.0917906782531036,1987,1,Observed,0.08356974895751837,-0.01644185859117045,0.01644185859117045
cheart,2y,5,1988,1988,1989,TRUE,0.15554509413455278,1988,0.37245844565308966,0,NA,0,0.4104067222473451,0.037948276594255426,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.37245844565308966,0.21691335151853688,0
cheart,2y,6,1990,1990,1991,TRUE,0.4104067222473451,1991,0.22452288328373446,0,NA,0.18588383896361063,0.22452288328373446,0,0,No recovery,0.3174648027655398,NA,NA,Not observed before next drought,0.34572293521342917,-0.06468378703391592,0.06468378703391592
cheart,2y,7,1992,1992,1993,TRUE,0.22452288328373446,1993,-0.07040318659425673,0.07040318659425673,1,0.2949260698779912,-0.07040318659425673,0,0,No recovery,0.07705984834473886,NA,NA,Not observed before next drought,-0.049831258037627016,-0.2743541413213615,0.2743541413213615
cheart,2y,8,1994,1994,1995,TRUE,-0.07040318659425673,1995,-0.032395288754194014,0.032395288754194014,1,0,-0.032395288754194014,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.00785958051998264,0.07826276711423938,0
cheart,2y,9,1996,1996,1997,TRUE,-0.032395288754194014,1997,-0.12146797212930982,0.12146797212930982,1,0.08907268337511581,-0.12146797212930982,0,0,No recovery,-0.07693163044175191,NA,NA,Not observed before next drought,-0.10948764194874348,-0.07709235319454946,0.07709235319454946
cheart,2y,10,1998,1998,1999,TRUE,-0.12146797212930982,1998,-0.11385679026412858,0.11385679026412858,0,0,0.0031421323574568776,0.11699892262158545,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.11385679026412858,0.007611181865181241,0
cheart,2y,11,2000,2000,2001,TRUE,0.0031421323574568776,2001,0.2419849362077302,0,NA,0,0.2419849362077302,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.25922492166064515,0.2560827893031883,0
cheart,2y,12,2002,2002,2003,TRUE,0.2419849362077302,2003,-0.08612680177437024,0.08612680177437024,1,0.32811173798210047,-0.08612680177437024,0,0,No recovery,0.07792906721668,NA,NA,Not observed before next drought,0.06144523046439943,-0.18053970574333078,0.18053970574333078
cheart,2y,13,2004,2004,2005,TRUE,-0.08612680177437024,2005,-0.3812185668473502,0.3812185668473502,1,0.29509176507297996,-0.3812185668473502,0,0,No recovery,-0.23367268431086025,NA,NA,Not observed before next drought,-0.2113851571703866,-0.12525835539601637,0.12525835539601637
cheart,2y,14,2006,2006,2007,TRUE,-0.3812185668473502,2007,-1,1,1,0.6187814331526498,-1,0,0,No recovery,-0.6906092834236751,NA,NA,Not observed before next drought,-0.4099784672683057,-0.028759900420955498,0.028759900420955498
evapm,8y,1,1980,1980,1987,TRUE,0,1982,-0.0043938932342600535,0.0043938932342600535,2,0.0043938932342600535,0.00222914268572587,0.006623035919985924,1.5073274581059013,Complete recovery,-0.0021969466171300267,1983,1,Observed,0.0013707151453917494,0.0013707151453917494,0
evapm,8y,2,1988,1988,1995,TRUE,0.00222914268572587,1995,-0.010077149185979564,0.010077149185979564,7,0.012306291871705434,-0.010077149185979564,0,0,No recovery,-0.003924003250126847,NA,NA,Not observed before next drought,-0.006412015523752106,-0.008641158209477976,0.008641158209477976
evapm,8y,3,1996,1996,2003,TRUE,-0.010077149185979564,1997,-0.02157995380610416,0.02157995380610416,1,0.011502804620124598,-0.012922908486420245,0.008657045319683917,0.7526030047087894,Partial recovery,-0.015828551496041864,1999,2,Observed,-0.01329694366254301,-0.0032197944765634465,0.0032197944765634465
evapm,8y,4,2004,2004,2011,TRUE,-0.012922908486420245,2010,-0.1208745794314662,0.1208745794314662,6,0.10795167094504596,-0.07807656090357734,0.042798018527888865,0.39645535963658857,Partial recovery,-0.06689874395894323,NA,NA,Not observed before next drought,-0.025468158276066338,-0.012545249789646093,0.012545249789646093
evapm,8y,5,2012,2012,2016,FALSE,-0.07807656090357734,2012,-0.22891644093208807,0.22891644093208807,0,0.15083988002851073,-0.2027363803525209,0.026180060579567177,0.17356192921009217,Partial recovery,-0.1534965009178327,2014,2,Observed,-0.22891644093208807,-0.15083988002851073,0.15083988002851073
evapm,6y,1,1980,1980,1985,TRUE,0,1982,-0.0043938932342600535,0.0043938932342600535,2,0.0043938932342600535,-1.0563767975360287e-4,0.004288255554506451,0.9759580685916706,Partial recovery,-0.0021969466171300267,1983,1,Observed,0.0013707151453917494,0.0013707151453917494,0
evapm,6y,2,1986,1986,1991,TRUE,-1.0563767975360287e-4,1990,-0.013118737478841213,0.013118737478841213,4,0.01301309979908761,-0.005359205643135371,0.007759531835705842,0.5962862004831383,Partial recovery,-0.006612187579297408,1991,1,Observed,0.0047495539966958536,0.004855191676449456,0
evapm,6y,3,1992,1992,1997,TRUE,-0.005359205643135371,1992,-0.021809456003949537,0.021809456003949537,0,0.016450250360814166,-0.02092262550625748,8.868304976920559e-4,0.05390984807164748,Partial recovery,-0.013584330823542453,1993,1,Observed,-0.021809456003949537,-0.016450250360814166,0.016450250360814166
evapm,6y,4,1998,1998,2003,TRUE,-0.02092262550625748,2003,-0.09734522793686183,0.09734522793686183,5,0.07642260243060435,-0.09734522793686183,0,0,No recovery,-0.059133926721559656,NA,NA,Not observed before next drought,-0.048268932814639835,-0.027346307308382355,0.027346307308382355
evapm,6y,5,2004,2004,2009,TRUE,-0.09734522793686183,2005,-0.17785171380247564,0.17785171380247564,1,0.0805064858656138,-0.17299677215630585,0.004854941646169786,0.06030497535656869,Partial recovery,-0.13759847086966873,2008,3,Observed,-0.16091303071899796,-0.06356780278213613,0.06356780278213613
evapm,6y,6,2010,2010,2015,TRUE,-0.17299677215630585,2012,-0.2953185870838858,0.2953185870838858,2,0.12232181492757996,-0.2731847667319135,0.02213382035197231,0.18094744886737116,Partial recovery,-0.23415767962009582,2013,1,Observed,-0.25654646961070754,-0.08354969745440169,0.08354969745440169
evapm,6y,7,2016,2016,2016,FALSE,-0.2731847667319135,2016,-0.28844208338109967,0.28844208338109967,0,0.01525731664918617,-0.28844208338109967,0,0,No recovery,-0.2808134250565066,NA,NA,Not observed before simulation end,-0.28844208338109967,-0.01525731664918617,0.01525731664918617
evapm,4y,1,1980,1980,1983,TRUE,0,1982,-0.0043938932342600535,0.0043938932342600535,2,0.0043938932342600535,0.005308652311744932,0.009702545546004984,2.208188735755416,Complete recovery,-0.0021969466171300267,1983,1,Observed,0.0013707151453917494,0.0013707151453917494,0
evapm,4y,2,1984,1984,1987,TRUE,0.005308652311744932,1987,-0.014274465130108523,0.014274465130108523,3,0.019583117441853454,-0.014274465130108523,0,0,No recovery,-0.004482906409181796,NA,NA,Not observed before next drought,-0.0032916019111851745,-0.008600254222930107,0.008600254222930107
evapm,4y,3,1988,1988,1991,TRUE,-0.014274465130108523,1990,-0.011055132788647892,0.011055132788647892,2,0,-0.006293798036426735,0.004761334752221158,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,1.7533214166540388e-5,0.014291998344275064,0
evapm,4y,4,1992,1992,1995,TRUE,-0.006293798036426735,1995,-0.12578416638961085,0.12578416638961085,3,0.1194903683531841,-0.12578416638961085,0,0,No recovery,-0.0660389822130188,NA,NA,Not observed before next drought,-0.11033653038935579,-0.10404273235292905,0.10404273235292905
evapm,4y,5,1996,1996,1999,TRUE,-0.12578416638961085,1998,-0.16143816378597467,0.16143816378597467,2,0.035653997396363823,-0.11176488006345979,0.04967328372251488,1.3932037737676173,Complete recovery,-0.14361116508779276,1999,1,Observed,-0.07995051473632314,0.045833651653287705,0
evapm,4y,6,2000,2000,2003,TRUE,-0.11176488006345979,2002,-0.19679087806852577,0.19679087806852577,2,0.08502599800506598,-0.17524930443082914,0.021541573637696626,0.2533527878898069,Partial recovery,-0.15427787906599277,NA,NA,Not observed before next drought,-0.13733905744665958,-0.025574177383199795,0.025574177383199795
evapm,4y,7,2004,2004,2007,TRUE,-0.17524930443082914,2005,-0.24379007866759275,0.24379007866759275,1,0.06854077423676361,-0.2114425737720402,0.03234750489555255,0.47194542600019435,Partial recovery,-0.20951969154921096,NA,NA,Not observed before next drought,-0.20878223475527688,-0.033532930324447735,0.033532930324447735
evapm,4y,8,2008,2008,2011,TRUE,-0.2114425737720402,2010,-0.5849557978143822,0.5849557978143822,2,0.373513224042342,-0.5622311326750679,0.02272466513931437,0.06084032284955531,Partial recovery,-0.39819918579321123,NA,NA,Not observed before next drought,-0.2124498695729216,-0.0010072958008814081,0.0010072958008814081
evapm,4y,9,2012,2012,2015,TRUE,-0.5622311326750679,2012,-0.6258408124766324,0.6258408124766324,0,0.06360967980156451,-0.5948338402607365,0.031006972215895878,0.4874568196636834,Partial recovery,-0.5940359725758502,2014,2,Observed,-0.6258408124766324,-0.06360967980156451,0.06360967980156451
evapm,4y,10,2016,2016,2016,FALSE,-0.5948338402607365,2016,-0.654609474744658,0.654609474744658,0,0.059775634483921536,-0.654609474744658,0,0,No recovery,-0.6247216575026973,NA,NA,Not observed before simulation end,-0.654609474744658,-0.059775634483921536,0.059775634483921536
evapm,2y,1,1980,1980,1981,TRUE,0,1980,0.0013707151453917494,0,NA,0,0.002961071941817937,0.0015903567964261876,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.0013707151453917494,0.0013707151453917494,0
evapm,2y,2,1982,1982,1983,TRUE,0.002961071941817937,1982,-0.008743928049261057,0.008743928049261057,0,0.011704999991078994,0.003997158017862839,0.012741086067123895,1.08851653796109,Complete recovery,-0.00289142805372156,1983,1,Observed,-0.008743928049261057,-0.011704999991078994,0.011704999991078994
evapm,2y,3,1984,1984,1985,TRUE,0.003997158017862839,1984,-0.009022249702008992,0.009022249702008992,0,0.01301940771987183,-0.0010359662627481296,0.007986283439260862,0.613413729034018,Partial recovery,-0.0025125458420730768,1985,1,Observed,-0.009022249702008992,-0.01301940771987183,0.01301940771987183
evapm,2y,4,1986,1986,1987,TRUE,-0.0010359662627481296,1987,-0.03472331167706175,0.03472331167706175,1,0.03368734541431362,-0.03472331167706175,0,0,No recovery,-0.017879638969904937,NA,NA,Not observed before next drought,-0.018599448484825955,-0.017563482222077827,0.017563482222077827
evapm,2y,5,1988,1988,1989,TRUE,-0.03472331167706175,1988,-0.09757346406488511,0.09757346406488511,0,0.06285015238782336,-0.08124117552076289,0.01633228854412222,0.259860762840194,Partial recovery,-0.06614838787097344,NA,NA,Not observed before next drought,-0.09757346406488511,-0.06285015238782336,0.06285015238782336
evapm,2y,6,1990,1990,1991,TRUE,-0.08124117552076289,1991,-0.20200522381666852,0.20200522381666852,1,0.12076404829590563,-0.20200522381666852,0,0,No recovery,-0.1416231996687157,NA,NA,Not observed before next drought,-0.19800951373605846,-0.11676833821529557,0.11676833821529557
evapm,2y,7,1992,1992,1993,TRUE,-0.20200522381666852,1992,-0.255116427550161,0.255116427550161,0,0.053111203733492485,-0.21058301074136965,0.04453341680879136,0.8384938332833929,Partial recovery,-0.22856082568341476,1993,1,Observed,-0.255116427550161,-0.053111203733492485,0.053111203733492485
evapm,2y,8,1994,1994,1995,TRUE,-0.21058301074136965,1995,-0.34420772240873754,0.34420772240873754,1,0.1336247116673679,-0.34420772240873754,0,0,No recovery,-0.2773953665750536,NA,NA,Not observed before next drought,-0.24673151097909463,-0.03614850023772498,0.03614850023772498
evapm,2y,9,1996,1996,1997,TRUE,-0.34420772240873754,1997,-0.42195002020161776,0.42195002020161776,1,0.07774229779288022,-0.42195002020161776,0,0,No recovery,-0.38307887130517765,NA,NA,Not observed before next drought,-0.3353073771072656,0.008900345301471935,0
evapm,2y,10,1998,1998,1999,TRUE,-0.42195002020161776,1999,-0.7244565105498125,0.7244565105498125,1,0.30250649034819477,-0.7244565105498125,0,0,No recovery,-0.5732032653757151,NA,NA,Not observed before next drought,-0.6565769401271856,-0.23462691992556783,0.23462691992556783
evapm,2y,11,2000,2000,2001,TRUE,-0.7244565105498125,2001,-0.7184196148681397,0.7184196148681397,1,0,-0.7184196148681397,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.6985547366576125,0.025901773892200053,0
evapm,2y,12,2002,2002,2003,TRUE,-0.7184196148681397,2003,-0.806617122714704,0.806617122714704,1,0.08819750784656433,-0.806617122714704,0,0,No recovery,-0.7625183687914219,NA,NA,Not observed before next drought,-0.769662299199151,-0.05124268433101131,0.05124268433101131
evapm,2y,13,2004,2004,2005,TRUE,-0.806617122714704,2005,-0.8831697228402182,0.8831697228402182,1,0.07655260012551424,-0.8831697228402182,0,0,No recovery,-0.8448934227774612,NA,NA,Not observed before next drought,-0.829875114594097,-0.023257991879393036,0.023257991879393036
evapm,2y,14,2006,2006,2007,TRUE,-0.8831697228402182,2007,-1,1,1,0.11683027715978178,-1,0,0,No recovery,-0.9415848614201091,NA,NA,Not observed before next drought,-0.8935021892761188,-0.010332466435900578,0.010332466435900578
csto,8y,1,1980,1980,1987,TRUE,0,1982,-0.02303398558898329,0.02303398558898329,2,0.02303398558898329,-0.016165809201995143,0.0068681763869881465,0.29817576990553746,Partial recovery,-0.011516992794491645,1984,2,Observed,-0.019331834800026662,-0.019331834800026662,0.019331834800026662
csto,8y,2,1988,1988,1995,TRUE,-0.016165809201995143,1992,-0.04791521331678616,0.04791521331678616,4,0.03174940411479102,-0.02339201395285652,0.02452319936392964,0.7723987283435368,Partial recovery,-0.03204051125939065,1994,2,Observed,-0.023511618093770045,-0.007345808891774903,0.007345808891774903
csto,8y,3,1996,1996,2003,TRUE,-0.02339201395285652,1997,-0.1208010476608305,0.1208010476608305,1,0.09740903370797398,-0.07631780675237604,0.04448324090845446,0.4566644305477083,Partial recovery,-0.0720965308068435,1999,2,Observed,-0.042332228879502505,-0.018940214926645986,0.018940214926645986
csto,8y,4,2004,2004,2011,TRUE,-0.07631780675237604,2010,-0.40676564106109064,0.40676564106109064,6,0.3304478343087146,-0.2960190213202684,0.11074661974082223,0.3351410063633805,Partial recovery,-0.24154172390673334,NA,NA,Not observed before next drought,-0.1579752098653776,-0.08165740311300157,0.08165740311300157
csto,8y,5,2012,2012,2016,FALSE,-0.2960190213202684,2015,-0.6710623638852442,0.6710623638852442,3,0.3750433425649758,-0.6420118431789814,0.029050520706262795,0.07745910248021488,Partial recovery,-0.48354069260275634,NA,NA,Not observed before simulation end,-0.6570128892892012,-0.3609938679689328,0.3609938679689328
csto,6y,1,1980,1980,1985,TRUE,0,1982,-0.02303398558898329,0.02303398558898329,2,0.02303398558898329,-0.01282491330819407,0.01020907228078922,0.4432177940439462,Partial recovery,-0.011516992794491645,1984,2,Observed,-0.019331834800026662,-0.019331834800026662,0.019331834800026662
csto,6y,2,1986,1986,1991,TRUE,-0.01282491330819407,1987,-0.06095923178235268,0.06095923178235268,1,0.04813431847415861,-0.04066260485414244,0.020296626928210236,0.4216664444746773,Partial recovery,-0.03689207254527337,1988,1,Observed,-0.023731413794879017,-0.010906500486684947,0.010906500486684947
csto,6y,3,1992,1992,1997,TRUE,-0.04066260485414244,1992,-0.12802300040245754,0.12802300040245754,0,0.0873603955483151,-0.1181782952929268,0.00984470510953074,0.11269071125125663,Partial recovery,-0.08434280262829999,1993,1,Observed,-0.12802300040245754,-0.0873603955483151,0.0873603955483151
csto,6y,4,1998,1998,2003,TRUE,-0.1181782952929268,2003,-0.41877691710183074,0.41877691710183074,5,0.30059862180890395,-0.41877691710183074,0,0,No recovery,-0.26847760619737876,NA,NA,Not observed before next drought,-0.2558853474542747,-0.13770705216134793,0.13770705216134793
csto,6y,5,2004,2004,2009,TRUE,-0.41877691710183074,2005,-0.630182211112329,0.630182211112329,1,0.21140529401049823,-0.5553158264255208,0.07486638468680817,0.3541367544139664,Partial recovery,-0.5244795641070799,2008,3,Observed,-0.6206168452511931,-0.20183992814936236,0.20183992814936236
