npp_case,target_mean_npp,npp_rate,day,year,npp_daily,leaf,root,sapwood,heartwood,height,storage,total_demand,carbon_allocated,leaf_demand,root_demand,sapwood_demand,delta_leaf,delta_root,delta_sapwood,unmet_storage_deficit,unpaid_carbon_deficit,leaf_turnover,root_turnover,sapwood_turnover,storage_turnover,heartwood_turnover,leaf_root_residual,pipe_model_residual
1,3.5000000000000000,2.5741188320397028,685,1.8767123287671232,0.70523803617526101E-002,1.1687636354732365,1.1687636354732365,5.2697830650601158,20.213553084510597,12.714317973692472,4.5445702592012642,0.39806322623065112E-002,0.39806322623065112E-002,0.10671210832030021E-002,0.10671210832030021E-002,0.18463900959005072E-002,0.10671210832030021E-002,0.10671210832030021E-002,0.18463900959005072E-002,0.0000000000000000,0.0000000000000000,0.80107171725376039E-003,0.80107171725376039E-003,0.72198699343199290E-003,0.62262916278959634E-003,0.36919087284730613E-003,0.0000000000000000,0.76192304676247069
1,3.5000000000000000,1.8594758644163529,686,1.8794520547945206,0.50944544230585014E-002,1.1690297454146339,1.1690297454146339,5.2709081292256510,20.213906028326910,12.714465453813521,4.5450600839532775,0.39819333997815134E-002,0.39819333997815134E-002,0.10673640506604898E-002,0.10673640506604898E-002,0.18472052984605336E-002,0.10673640506604898E-002,0.10673640506604898E-002,0.18472052984605334E-002,0.0000000000000000,0.0000000000000000,0.80125410926294314E-003,0.80125410926294314E-003,0.72214113292583249E-003,0.62269627126363585E-003,0.36919731661206576E-003,0.0000000000000000,0.76243862950045660
1,3.5000000000000000,3.9766701393969970,687,1.8821917808219177,0.10894986683279444E-001,1.1692959159452720,1.1692959159452720,5.2720338535772919,20.214259119926705,12.714613007708211,4.5513482789893116,0.39832338613863452E-002,0.39832338613863452E-002,0.10676070734380219E-002,0.10676070734380219E-002,0.18480197145103012E-002,0.10676070734380219E-002,0.10676070734380219E-002,0.18480197145103012E-002,0.0000000000000000,0.0000000000000000,0.80143654280004936E-003,0.80143654280004936E-003,0.72229536286851515E-003,0.62355778585961247E-003,0.36920376307446410E-003,0.0000000000000000,0.76295341686764395
1,3.5000000000000000,2.4855267680797879,688,1.8849315068493151,0.68096623783007884E-002,1.1695621470789457,1.1695621470789457,5.2731602372407762,20.214612359397613,12.714760635287549,4.5535495483469717,0.39845336497206212E-002,0.39845336497206212E-002,0.10678501515481937E-002,0.10678501515481937E-002,0.18488333466242335E-002,0.10678501515481937E-002,0.10678501515481937E-002,0.18488333466242335E-002,0.0000000000000000,0.0000000000000000,0.80161901787453437E-003,0.80161901787453437E-003,0.72244968314026257E-003,0.62385937092025918E-003,0.36921021223610420E-003,0.0000000000000000,0.76346741123662554
1,3.5000000000000000,2.4303139217231466,689,1.8876712328767122,0.66583943060908131E-002,1.1698284388294533,1.1698284388294533,5.2742872793445237,20.214965746827136,12.714908336462802,4.5555979698706324,0.39858327673768772E-002,0.39858327673768772E-002,0.10680932850036034E-002,0.10680932850036034E-002,0.18496461973696709E-002,0.10680932850036034E-002,0.10680932850036034E-002,0.18496461973696709E-002,0.0000000000000000,0.0000000000000000,0.80180153449585566E-003,0.80180153449585566E-003,0.72260409362166376E-003,0.62414001505283368E-003,0.36921666409858652E-003,0.0000000000000000,0.76398061497344116
1,3.5000000000000000,5.0000000000000000,690,1.8904109589041096,0.13698630136986301E-001,1.1700947912105968,1.1700947912105968,5.2754149790196374,20.215319282302666,12.715056111145511,4.5646840839319394,0.39871312169406309E-002,0.39871312169406309E-002,0.10683364738168523E-002,0.10683364738168523E-002,0.18504582693069263E-002,0.10683364738168523E-002,0.10683364738168523E-002,0.18504582693069263E-002,0.0000000000000000,0.0000000000000000,0.80198409267347279E-003,0.80198409267347279E-003,0.72275859419367549E-003,0.62538485873844894E-003,0.36922311866350932E-003,0.0000000000000000,0.76449303043758476
1,3.5000000000000000,5.0000000000000000,691,1.8931506849315070,0.13698630136986301E-001,1.1703612042361804,1.1703612042361804,5.2765433353998894,20.215672965911473,12.715203959247479,4.5737676557138167,0.39884290009903900E-002,0.39884290009903900E-002,0.10685797180005451E-002,0.10685797180005451E-002,0.18512695649892993E-002,0.10685797180005451E-002,0.10685797180005451E-002,0.18512695649892993E-002,0.0000000000000000,0.0000000000000000,0.80216669241684748E-003,0.80216669241684748E-003,0.72291318473762011E-003,0.62662935411889531E-003,0.36922957593246881E-003,0.0000000000000000,0.76500465998199729
1,3.5000000000000000,5.0000000000000000,692,1.8958904109589041,0.13698630136986301E-001,1.1706276779200122,1.1706276779200122,5.2776723476217171,20.216026797740700,12.715351880680769,4.5828486862273730,0.39897261220976496E-002,0.39897261220976496E-002,0.10688230175672881E-002,0.10688230175672881E-002,0.18520800869630731E-002,0.10688230175672881E-002,0.10688230175672881E-002,0.18520800869630731E-002,0.0000000000000000,0.0000000000000000,0.80234933373544363E-003,0.80234933373544363E-003,0.72306786513518537E-003,0.62787350133269935E-003,0.36923603590705885E-003,0.0000000000000000,0.76551550595312179
1,3.5000000000000000,4.5167323667304453,693,1.8986301369863015,0.12374609223919029E-001,1.1708942122759032,1.1708942122759032,5.2788020148242163,20.216380777877379,12.715499875357713,4.5906033369406742,0.39910225828269415E-002,0.39910225828269415E-002,0.10690663725296916E-002,0.10690663725296916E-002,0.18528898377675579E-002,0.10690663725296916E-002,0.10690663725296916E-002,0.18528898377675579E-002,0.0000000000000000,0.0000000000000000,0.80253201663872729E-003,0.80253201663872729E-003,0.72322263526842254E-003,0.62893592779020063E-003,0.36924249858887124E-003,0.0000000000000000,0.76602557069089272
1,3.5000000000000000,5.0000000000000000,694,1.9013698630136986,0.13698630136986301E-001,1.1711608073176674,1.1711608073176674,5.2799323361491313,20.216734906408419,12.715647943190907,4.5996794692879943,0.39923183857358312E-002,0.39923183857358312E-002,0.10693097829003681E-002,0.10693097829003681E-002,0.18536988199350948E-002,0.10693097829003681E-002,0.10693097829003681E-002,0.18536988199350948E-002,0.0000000000000000,0.0000000000000000,0.80271474113616681E-003,0.80271474113616681E-003,0.72337749501974675E-003,0.63017940393040065E-003,0.36924896397949559E-003,0.0000000000000000,0.76653485652876974
1,3.5000000000000000,5.0000000000000000,695,1.9041095890410960,0.13698630136986301E-001,1.1714274630591222,1.1714274630591222,5.2810633107408504,20.217089183420612,12.715796084093204,4.6087530633592912,0.39936135333749579E-002,0.39936135333749579E-002,0.10695532486919336E-002,0.10695532486919336E-002,0.18545070359910908E-002,0.10695532486919336E-002,0.10695532486919336E-002,0.18545070359910908E-002,0.0000000000000000,0.0000000000000000,0.80289750723723237E-003,0.80289750723723237E-003,0.72353244427193460E-003,0.63142253231391861E-003,0.36925543208051907E-003,0.0000000000000000,0.76704336579375010
1,3.5000000000000000,5.0000000000000000,696,1.9068493150684931,0.13698630136986301E-001,1.1716941795140876,1.1716941795140876,5.2821949377463966,20.217443609000625,12.715944297977725,4.6178241201549115,0.39949080282880352E-002,0.39949080282880352E-002,0.10697967699170065E-002,0.10697967699170065E-002,0.18553144884540223E-002,0.10697967699170065E-002,0.10697967699170065E-002,0.18553144884540223E-002,0.0000000000000000,0.0000000000000000,0.80308031495139663E-003,0.80308031495139663E-003,0.72368748290812396E-003,0.63266531307780687E-003,0.36926190289352716E-003,0.0000000000000000,0.76755110080638822
1,3.5000000000000000,5.0000000000000000,697,1.9095890410958904,0.13698630136986301E-001,1.1719609566963878,1.1719609566963878,5.2833272163154197,20.217798183235015,12.716092584757842,4.6268926406725273,0.39962018730118794E-002,0.39962018730118794E-002,0.10700403465882080E-002,0.10700403465882080E-002,0.18561211798354630E-002,0.10700403465882080E-002,0.10700403465882080E-002,0.18561211798354630E-002,0.0000000000000000,0.0000000000000000,0.80326316428813412E-003,0.80326316428813412E-003,0.72384261081181263E-003,0.63390774635875156E-003,0.36926837642010279E-003,0.0000000000000000,0.76805806388081521
1,3.5000000000000000,4.9836055247440409,698,1.9123287671232876,0.13653713766422030E-001,1.1722277946198492,1.1722277946198492,5.2844601456001925,20.218152906210218,12.716240944347199,4.6359137156895072,0.39974950700764275E-002,0.39974950700764275E-002,0.10702839787181623E-002,0.10702839787181623E-002,0.18569271126401025E-002,0.10702839787181623E-002,0.10702839787181623E-002,0.18569271126401025E-002,0.0000000000000000,0.0000000000000000,0.80344605525692195E-003,0.80344605525692195E-003,0.72399782786685752E-003,0.63514367936559895E-003,0.36927485266182678E-003,0.0000000000000000,0.76856425732474776
1,3.5000000000000000,2.8935202623264549,699,1.9150684931506849,0.79274527734971359E-002,1.1724946932983014,1.1724946932983014,5.2855937247556000,20.218507778012558,12.716389376659690,4.6392067859943085,0.39987876220047604E-002,0.39987876220047604E-002,0.10705276663194969E-002,0.10705276663194969E-002,0.18577322893657661E-002,0.10705276663194969E-002,0.10705276663194969E-002,0.18577322893657661E-002,0.0000000000000000,0.0000000000000000,0.80362898786723877E-003,0.80362898786723877E-003,0.72415313395747375E-003,0.63559484669054782E-003,0.36928133162027795E-003,0.0000000000000000,0.76906968343952364
1,3.5000000000000000,2.6351017440158220,700,1.9178082191780821,0.72194568329200601E-002,1.1727616527455778,1.1727616527455778,5.2867279529391347,20.218862798728232,12.716537881609472,4.6417902145064227,0.40000795313131126E-002,0.40000795313131126E-002,0.10707714094048415E-002,0.10707714094048415E-002,0.18585367125034296E-002,0.10707714094048415E-002,0.10707714094048415E-002,0.18585367125034296E-002,0.0000000000000000,0.0000000000000000,0.80381196212856592E-003,0.80381196212856592E-003,0.72430852896823326E-003,0.63594878949259110E-003,0.36928781329703301E-003,0.0000000000000000,0.76957434452009466
1,3.5000000000000000,1.0090996292172623,701,1.9205479452054794,0.27646565184034581E-002,1.1730286729755144,1.1730286729755144,5.2878628293108880,20.219217968443321,12.716686459110960,4.6399178079640100,0.40013708005109012E-002,0.40013708005109012E-002,0.10710152079868290E-002,0.10710152079868290E-002,0.18593403845372433E-002,0.10710152079868290E-002,0.10710152079868290E-002,0.18593403845372433E-002,0.0000000000000000,0.0000000000000000,0.80399497805038681E-003,0.80399497805038681E-003,0.72446401278406468E-003,0.63569226030470074E-003,0.36929429769366637E-003,0.0000000000000000,0.77007824285507276
1,3.5000000000000000,0.23661316968395152,702,1.9232876712328768,0.64825525940808641E-003,1.1732957540019502,1.1732957540019502,5.2889983530335423,20.219573287243801,12.716835109078824,4.6359282561198389,0.40026614321007417E-002,0.40026614321007417E-002,0.10712590620780952E-002,0.10712590620780952E-002,0.18601433079445517E-002,0.10712590620780952E-002,0.10712590620780952E-002,0.18601433079445517E-002,0.0000000000000000,0.0000000000000000,0.80417803564218659E-003,0.80417803564218659E-003,0.72461958529025118E-003,0.63514567147826269E-003,0.36930078481175018E-003,0.0000000000000000,0.77058138072671944
1,3.5000000000000000,-0.41678630071688261E-001,703,1.9260273972602739,-0.11418802759366647E-003,1.1735628958387279,1.1735628958387279,5.2901345232723651,20.219928755215520,12.716983831427990,4.6311756221271381,0.40039514285784544E-002,0.40039514285784544E-002,0.10715029716912787E-002,0.10715029716912787E-002,0.18609454851958966E-002,0.10715029716912787E-002,0.10715029716912787E-002,0.18609454851958966E-002,0.0000000000000000,0.0000000000000000,0.80436113491345299E-003,0.80436113491345299E-003,0.72477524637242993E-003,0.63449453652926946E-003,0.36930727465285480E-003,0.0000000000000000,0.77108376041099014
1,3.5000000000000000,-0.88601140497691144,704,1.9287671232876713,-0.24274285067860586E-002,1.1738300984996932,1.1738300984996932,5.2912713391952035,20.220284372444215,12.717132626073644,4.6241094263960241,0.40052407924331089E-002,0.40052407924331089E-002,0.10717469368390208E-002,0.10717469368390208E-002,0.18617469187550669E-002,0.10717469368390208E-002,0.10717469368390208E-002,0.18617469187550669E-002,0.0000000000000000,0.0000000000000000,0.80454427587367604E-003,0.80454427587367604E-003,0.72493099591659186E-003,0.63352643189423536E-003,0.36931376721854831E-003,0.0000000000000000,0.77158538417753775
1,3.5000000000000000,0.52123463126722314,705,1.9315068493150684,0.14280400856636251E-002,1.1740973619986950,1.1740973619986950,5.2924087999724740,20.220640139015515,12.717281492931223,4.6208978505258207,0.40065295261470305E-002,0.40065295261470305E-002,0.10719909575339665E-002,0.10719909575339665E-002,0.18625476110790979E-002,0.10719909575339665E-002,0.10719909575339665E-002,0.18625476110790979E-002,0.0000000000000000,0.0000000000000000,0.80472745853234749E-003,0.80472745853234749E-003,0.72508683380907984E-003,0.63308642971993709E-003,0.36932026251039669E-003,0.0000000000000000,0.77208625428972688
1,3.5000000000000000,2.2841221353340169,706,1.9342465753424658,0.62578688639288137E-002,1.1743646863495849,1.1743646863495849,5.2935469047771555,20.220996055014922,12.717430431916419,4.6225145938258070,0.40078176321958151E-002,0.40078176321958151E-002,0.10722350337887625E-002,0.10722350337887625E-002,0.18633475646182898E-002,0.10722350337887625E-002,0.10722350337887625E-002,0.18633475646182898E-002,0.0000000000000000,0.0000000000000000,0.80491068289896149E-003,0.80491068289896149E-003,0.72524275993658802E-003,0.63330793174761022E-003,0.36932676052996377E-003,0.0000000000000000,0.77258637300465338
1,3.5000000000000000,4.3155607134153975,707,1.9369863013698629,0.11823454009357253E-001,1.1746320715662180,1.1746320715662180,5.2946856527847856,20.221352120527829,12.717579442945180,4.6296946510861270,0.40091051130483413E-002,0.40091051130483413E-002,0.10724791656160592E-002,0.10724791656160592E-002,0.18641467818162230E-002,0.10724791656160592E-002,0.10724791656160592E-002,0.18641467818162230E-002,0.0000000000000000,0.0000000000000000,0.80509394898301435E-003,0.80509394898301435E-003,0.72539877418616064E-003,0.63429163598933101E-003,0.36933326127881137E-003,0.0000000000000000,0.77308574257317453
1,3.5000000000000000,5.0000000000000000,708,1.9397260273972603,0.13698630136986301E-001,1.1748995176624526,1.1748995176624526,5.2958250431734504,20.221708335639516,12.717728525933703,4.6387473573493088,0.40103919711668087E-002,0.40103919711668087E-002,0.10727233530285097E-002,0.10727233530285097E-002,0.18649452651097894E-002,0.10727233530285097E-002,0.10727233530285097E-002,0.18649452651097894E-002,0.0000000000000000,0.0000000000000000,0.80527725679400443E-003,0.80527725679400443E-003,0.72555487644519127E-003,0.63553190263725286E-003,0.36933976475849920E-003,0.0000000000000000,0.77358436523990370
1,3.5000000000000000,4.8804780135273731,709,1.9424657534246574,0.13371172639801022E-001,1.1751670246521499,1.1751670246521499,5.2969650751237785,20.222064700435144,12.717877680798439,4.6474701248141059,0.40116782090067419E-002,0.40116782090067419E-002,0.10729675960387695E-002,0.10729675960387695E-002,0.18657430169292033E-002,0.10729675960387695E-002,0.10729675960387695E-002,0.18657430169292033E-002,0.0000000000000000,0.0000000000000000,0.80546060634143250E-003,0.80546060634143250E-003,0.72571106660142195E-003,0.63672696599727447E-003,0.36934627097058478E-003,0.0000000000000000,0.77408224324325126
1,3.5000000000000000,5.0000000000000000,710,1.9452054794520548,0.13698630136986301E-001,1.1754345925491747,1.1754345925491747,5.2981057478189335,20.222421214999770,12.718026907456094,4.6565178245753458,0.40129638290170144E-002,0.40129638290170144E-002,0.10732118946594977E-002,0.10732118946594977E-002,0.18665400396980190E-002,0.10732118946594977E-002,0.10732118946594977E-002,0.18665400396980190E-002,0.0000000000000000,0.0000000000000000,0.80564399763480103E-003,0.80564399763480103E-003,0.72586734454294197E-003,0.63796654672905137E-003,0.36935277991662362E-003,0.0000000000000000,0.77457937881543160
1,3.5000000000000000,4.4171954441363566,711,1.9479452054794522,0.12101905326400977E-001,1.1757022213673944,1.1757022213673944,5.2992470604446078,20.222777879418331,12.718176205823617,4.6639664940159058,0.40142488336398739E-002,0.40142488336398739E-002,0.10734562489033560E-002,0.10734562489033560E-002,0.18673363358331619E-002,0.10734562489033560E-002,0.10734562489033560E-002,0.18673363358331619E-002,0.0000000000000000,0.0000000000000000,0.80582743068361514E-003,0.80582743068361514E-003,0.72602371015818715E-003,0.63898705220111055E-003,0.36935929159816937E-003,0.0000000000000000,0.77507577418246676
1,3.5000000000000000,5.0000000000000000,712,1.9506849315068493,0.13698630136986301E-001,1.1759699111206801,1.1759699111206801,5.3003890121890169,20.223134693775652,12.718325575818216,4.6730093649562212,0.40155332253109452E-002,0.40155332253109452E-002,0.10737006587830087E-002,0.10737006587830087E-002,0.18681319077449281E-002,0.10737006587830087E-002,0.10737006587830087E-002,0.18681319077449281E-002,0.0000000000000000,0.0000000000000000,0.80601090549738184E-003,0.80601090549738184E-003,0.72618016333593884E-003,0.64022597135994258E-003,0.36936580601677321E-003,0.0000000000000000,0.77557143156423081
1,3.5000000000000000,5.0000000000000000,713,1.9534246575342467,0.13698630136986301E-001,1.1762376618229056,1.1762376618229056,5.3015316022428882,20.223491658156444,12.718475017357342,4.6820497135418044,0.40168170064592626E-002,0.40168170064592626E-002,0.10739451243111234E-002,0.10739451243111234E-002,0.18689267578370157E-002,0.10739451243111234E-002,0.10739451243111234E-002,0.18689267578370157E-002,0.0000000000000000,0.0000000000000000,0.80619442208561037E-003,0.80619442208561037E-003,0.72633670396532240E-003,0.64146454494339023E-003,0.36937232317398456E-003,0.0000000000000000,0.77606635317444628
1,3.5000000000000000,5.0000000000000000,714,1.9561643835616438,0.13698630136986301E-001,1.1765054734879481,1.1765054734879481,5.3026748297994590,20.223848772645308,12.718624530358694,4.6910875407262003,0.40181001795072816E-002,0.40181001795072816E-002,0.10741896455003705E-002,0.10741896455003705E-002,0.18697208885065408E-002,0.10741896455003705E-002,0.10741896455003705E-002,0.18697208885065408E-002,0.0000000000000000,0.0000000000000000,0.80637798045781232E-003,0.80637798045781232E-003,0.72649333193580755E-003,0.64270277308209355E-003,0.36937884307135059E-003,0.0000000000000000,0.77656054122071261
1,3.5000000000000000,5.0000000000000000,715,1.9589041095890412,0.13698630136986301E-001,1.1767733461296881,1.1767733461296881,5.3038186940544660,20.224206037326734,12.718774114740226,4.7001228474604089,0.40193827468708882E-002,0.40193827468708882E-002,0.10744342223634230E-002,0.10744342223634230E-002,0.18705143021440422E-002,0.10744342223634230E-002,0.10744342223634230E-002,0.18705143021440422E-002,0.0000000000000000,0.0000000000000000,0.80656158062350101E-003,0.80656158062350101E-003,0.72665004713720594E-003,0.64394065590634450E-003,0.36938536571041661E-003,0.0000000000000000,0.77705399790450969
1,3.5000000000000000,5.0000000000000000,716,1.9616438356164383,0.13698630136986301E-001,1.1770412797620089,1.1770412797620089,5.3049631942061399,20.224563452285103,12.718923770420131,4.7091556346928893,0.40206647109594503E-002,0.40206647109594503E-002,0.10746788549129572E-002,0.10746788549129572E-002,0.18713070011335358E-002,0.10746788549129572E-002,0.10746788549129572E-002,0.18713070011335358E-002,0.0000000000000000,0.0000000000000000,0.80674522259219250E-003,0.80674522259219250E-003,0.72680684945967120E-003,0.64517819354608708E-003,0.36939189109272576E-003,0.0000000000000000,0.77754672542123515
1,3.5000000000000000,4.6554268654098028,717,1.9643835616438357,0.12754594151807679E-001,1.1773092743987972,1.1773092743987972,5.3061083294551983,20.224921017604675,12.719073497316856,4.7172419967043879,0.40219460741757942E-002,0.40219460741757942E-002,0.10749235431616519E-002,0.10749235431616519E-002,0.18720989878524899E-002,0.10749235431616519E-002,0.10749235431616519E-002,0.18720989878524899E-002,0.0000000000000000,0.0000000000000000,0.80692890637340455E-003,0.80692890637340455E-003,0.72696373879369751E-003,0.64628606613294812E-003,0.36939841921981929E-003,0.0000000000000000,0.77803872596020440
1,3.5000000000000000,5.0000000000000000,718,1.9671232876712328,0.13698630136986301E-001,1.1775773300539427,1.1775773300539427,5.3072540990048402,20.225278733369613,12.719223295349089,4.7262698770709504,0.40232268389162502E-002,0.40232268389162502E-002,0.10751682871221891E-002,0.10751682871221891E-002,0.18728902646718724E-002,0.10751682871221891E-002,0.10751682871221891E-002,0.18728902646718724E-002,0.0000000000000000,0.0000000000000000,0.80711263197665712E-003,0.80711263197665712E-003,0.72712071503011925E-003,0.64752293150718593E-003,0.36940495009323612E-003,0.0000000000000000,0.77853000170467013
1,3.5000000000000000,4.8343922084680271,719,1.9698630136986301,0.13244910160186375E-001,1.1778454467413386,1.1778454467413386,5.3084005020607359,20.225636599663961,12.719373164435764,4.7348415829249060,0.40245070075706603E-002,0.40245070075706603E-002,0.10754130868072538E-002,0.10754130868072538E-002,0.18736808339561528E-002,0.10754130868072538E-002,0.10754130868072538E-002,0.18736808339561528E-002,0.0000000000000000,0.0000000000000000,0.80729639941147264E-003,0.80729639941147264E-003,0.72727777806010920E-003,0.64869729866076252E-003,0.36941148371451353E-003,0.0000000000000000,0.77902055483184895
1,3.5000000000000000,3.5817880877896822,720,1.9726027397260273,0.98131180487388558E-002,1.1781136244748807,1.1781136244748807,5.3095475378310244,20.225994616571651,12.719523104496060,4.7399795131699731,0.40257865825224044E-002,0.40257865825224044E-002,0.10756579422295329E-002,0.10756579422295329E-002,0.18744706980633383E-002,0.10756579422295329E-002,0.10756579422295329E-002,0.18744706980633383E-002,0.0000000000000000,0.0000000000000000,0.80748020868737550E-003,0.80748020868737550E-003,0.72743492777517797E-003,0.64940122114946893E-003,0.36941802008518654E-003,0.0000000000000000,0.77951038751292323
1,3.5000000000000000,5.0000000000000000,721,1.9753424657534246,0.13698630136986301E-001,1.1783818632684686,1.1783818632684686,5.3106952055263017,20.226352784176513,12.719673115449403,4.7490004406068733,0.40270655661483979E-002,0.40270655661483979E-002,0.10759028534017175E-002,0.10759028534017175E-002,0.18752598593449630E-002,0.10759028534017175E-002,0.10759028534017175E-002,0.18752598593449630E-002,0.0000000000000000,0.0000000000000000,0.80766405981389205E-003,0.80766405981389205E-003,0.72759216406717390E-003,0.65063713393709733E-003,0.36942455920678817E-003,0.0000000000000000,0.77999950191307832
1,3.5000000000000000,5.0000000000000000,722,1.9780821917808220,0.13698630136986301E-001,1.1786501631360045,1.1786501631360045,5.3118435043596195,20.226711102562259,12.719823197215456,4.7580188540807411,0.40283439608191519E-002,0.40283439608191519E-002,0.10761478203365012E-002,0.10761478203365012E-002,0.18760483201461491E-002,0.10761478203365012E-002,0.10761478203365012E-002,0.18760483201461491E-002,0.0000000000000000,0.0000000000000000,0.80784795280055145E-003,0.80784795280055145E-003,0.72774948682828068E-003,0.65187270229904667E-003,0.36943110108084962E-003,0.0000000000000000,0.78048790019149550
1,3.5000000000000000,4.9631594935517107,723,1.9808219178082191,0.13597697242607426E-001,1.1789185240913942,1.1789185240913942,5.3129924335464747,20.227069571812500,12.719973349714129,4.7669338354545108,0.40296217688987300E-002,0.40296217688987300E-002,0.10763928430465794E-002,0.10763928430465794E-002,0.18768360828055708E-002,0.10763928430465794E-002,0.10763928430465794E-002,0.18768360828055708E-002,0.0000000000000000,0.0000000000000000,0.80803188765688426E-003,0.80803188765688426E-003,0.72790689595101732E-003,0.65309409993896585E-003,0.36943764570889978E-003,0.0000000000000000,0.78097558450138216
1,3.5000000000000000,4.0517514194424145,724,1.9835616438356165,0.11100688820390177E-001,1.1791869461485462,1.1791869461485462,5.3141419923048021,20.227428192010734,12.720123572865573,4.7733496521828025,0.40308989927448245E-002,0.40308989927448245E-002,0.10766379215446523E-002,0.10766379215446523E-002,0.18776231496555201E-002,0.10766379215446523E-002,0.10766379215446523E-002,0.18776231496555201E-002,0.0000000000000000,0.0000000000000000,0.80821586439242378E-003,0.80821586439242378E-003,0.72806439132823701E-003,0.65397309935372010E-003,0.36944419309246576E-003,0.0000000000000000,0.78146255698999134
1,3.5000000000000000,4.6132981069455656,725,1.9863013698630136,0.12639172895741275E-001,1.1794554293213730,1.1794554293213730,5.3152921798549713,20.227786963240355,12.720273866590180,4.7813015868891169,0.40321756347087429E-002,0.40321756347087429E-002,0.10768830558434213E-002,0.10768830558434213E-002,0.18784095230219003E-002,0.10768830558434215E-002,0.10768830558434215E-002,0.18784095230219003E-002,0.0000000000000000,0.0000000000000000,0.80839988301670523E-003,0.80839988301670523E-003,0.72822197285312665E-003,0.65506255471833353E-003,0.36945074323307281E-003,0.0000000000000000,0.78194881979863951
1,3.5000000000000000,2.8231682728849439,726,1.9890410958904110,0.77347075969450519E-002,1.1797239736237894,1.1797239736237894,5.3164429954197763,20.228145885584645,12.720424230808582,4.7843473629474484,0.40334516971354392E-002,0.40334516971354392E-002,0.10771282459555917E-002,0.10771282459555917E-002,0.18791952052242557E-002,0.10771282459555917E-002,0.10771282459555917E-002,0.18791952052242557E-002,0.0000000000000000,0.0000000000000000,0.80858394353926623E-003,0.80858394353926623E-003,0.72837964041920489E-003,0.65547984147793512E-003,0.36945729613224395E-003,0.0000000000000000,0.78243437506270297
1,3.5000000000000000,2.5817369217781359,727,1.9917808219178081,0.70732518404880438E-002,1.1799925790697137,1.1799925790697137,5.3175944382244316,20.228504959126777,12.720574665441653,4.7867300813196003,0.40347271823635168E-002,0.40347271823635168E-002,0.10773734918938717E-002,0.10773734918938717E-002,0.18799801985757737E-002,0.10773734918938717E-002,0.10773734918938717E-002,0.18799801985757737E-002,0.0000000000000000,0.0000000000000000,0.80876804596964613E-003,0.80876804596964613E-003,0.72853739392032216E-003,0.65580628597336629E-003,0.36946385179150034E-003,0.0000000000000000,0.78291922491165877
1,3.5000000000000000,3.3776551855469945,728,1.9945205479452055,0.92538498234164233E-002,1.1802612456730672,1.1802612456730672,5.3187465074965639,20.228864183949813,12.720725170410500,4.7912914978271335,0.40360020927252627E-002,0.40360020927252627E-002,0.10776187936709714E-002,0.10776187936709714E-002,0.18807645053833197E-002,0.10776187936709714E-002,0.10776187936709714E-002,0.18807645053833197E-002,0.0000000000000000,0.0000000000000000,0.80895219031738679E-003,0.80895219031738679E-003,0.72869523325065969E-003,0.65643122315757420E-003,0.36947041021236126E-003,0.0000000000000000,0.78340337146908112
1,3.5000000000000000,2.7991556284607317,729,1.9972602739726026,0.76689195300294020E-002,1.1805299734477748,1.1805299734477748,5.3198992024662068,20.229223560136720,12.720875745636475,4.7942663021401888,0.40372764305466359E-002,0.40372764305466359E-002,0.10778641512996048E-002,0.10778641512996048E-002,0.18815481279474268E-002,0.10778641512996048E-002,0.10778641512996048E-002,0.18815481279474268E-002,0.0000000000000000,0.0000000000000000,0.80913637659203209E-003,0.80913637659203209E-003,0.72885315830472752E-003,0.65683878642830364E-003,0.36947697139634366E-003,0.0000000000000000,0.78388681685267869
1,3.5000000000000000,2.1620225350578854,730,2.0000000000000000,0.59233494111174947E-002,1.1807987624077640,1.1807987624077640,5.3210525223657914,20.229583087770354,12.721026391041168,4.7954940943529731,0.40385501981473355E-002,0.40385501981473355E-002,0.10781095647924884E-002,0.10781095647924884E-002,0.18823310685623590E-002,0.10781095647924884E-002,0.10781095647924884E-002,0.18823310685623590E-002,0.0000000000000000,0.0000000000000000,0.80932060480312824E-003,0.80932060480312824E-003,0.72901116897736574E-003,0.65700700018536424E-003,0.36948353534496295E-003,0.0000000000000000,0.78436956317429818
1,3.5000000000000000,2.6990785940549027,731,2.0027397260273974,0.73947358741230209E-002,1.1810676125669664,1.1810676125669664,5.3222064664301438,20.229942766933458,12.721177106546401,4.7981916302529770,0.40398233978407791E-002,0.40398233978407791E-002,0.10783550341623416E-002,0.10783550341623416E-002,0.18831133295160957E-002,0.10783550341623416E-002,0.10783550341623416E-002,0.18831133295160957E-002,0.0000000000000000,0.0000000000000000,0.80950487496022358E-003,0.80950487496022358E-003,0.72916926516374068E-003,0.65737657627798019E-003,0.36949010205973251E-003,0.0000000000000000,0.78485161253993674
1,3.5000000000000000,2.5820758272229494,732,2.0054794520547947,0.70741803485560254E-002,1.1813365239393154,1.1813365239393154,5.3233610338964752,20.230302597708675,12.721327892074235,4.8005670125539037,0.40410960319341264E-002,0.40410960319341264E-002,0.10786005594218872E-002,0.10786005594218872E-002,0.18838949130903517E-002,0.10786005594218872E-002,0.10786005594218872E-002,0.18838949130903517E-002,0.0000000000000000,0.0000000000000000,0.80968918707286864E-003,0.80968918707286864E-003,0.72932744675934717E-003,0.65770201569446561E-003,0.36949667154216365E-003,0.0000000000000000,0.78533296704976863
