scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,initial_living_carbon,initial_structural_carbon,initial_total_carbon,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,final_living_carbon,final_structural_carbon,final_total_carbon,net_living_carbon_change,net_total_carbon_change,cumulative_npp,cumulative_positive_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_leaf_starvation_loss,cumulative_root_starvation_loss,cumulative_sapwood_starvation_loss,cumulative_sapwood_to_heartwood_starvation,cumulative_starvation_carbon_loss,cumulative_unpaid_carbon_deficit,cumulative_leaf_turnover_loss,cumulative_root_turnover_loss,cumulative_sapwood_turnover_loss,cumulative_storage_turnover_loss,cumulative_heartwood_turnover_loss,cumulative_sapwood_to_heartwood_turnover,cumulative_total_sapwood_to_heartwood,cumulative_turnover_carbon_loss,final_leaf_root_residual,final_pipe_residual,final_storage_fraction_total,final_storage_fraction_living,max_storage_fraction_total,max_storage_fraction_living,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,min_living_pool,min_living_carbon,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit,days_with_turnover,days_with_storage_above_10pct_living,days_with_storage_above_50pct_living,days_with_storage_above_100pct_living
4677,PASS,0,OK,2,2,1,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.0000000000000000,0.0000000000000000,0.17330498320921806,20.845328347128472,12.233837477475721,0.0000000000000000,0.17330498320921806,21.018633330337689,21.018633330337689,-4.1483002374633564,-3.8029718903348844,-4.9999999999998375,0.0000000000000000,0.31369863013698684,4.8136986301368774,0.62304956166632786,0.62304956166632786,1.6045662100457088,1.6045662100457088,1.2460991233326557,3.5675995068044708,0.50222351340029736,0.50222351340029736,0.60688650742137229,0.0000000000000000,1.3661243703403005,0.60688650742137229,2.2114527174670249,2.3705713971408993,0.0000000000000000,-0.45331315483841678,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.66318478486593335E-14,0.0000000000000000,0.17330498320921806,0.23920650544603044E-2,0.29774423230081648E-2,136,3514,3650,18,0,0
4678,PASS,0,OK,2,2,1,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.0000000000000000,0.0000000000000000,0.17330498320921806,20.845328347128472,12.233837477475721,0.0000000000000000,0.17330498320921806,21.018633330337689,21.018633330337689,-4.1483002374633564,-3.8029718903348844,-4.9999999999998375,0.0000000000000000,0.31369863013698684,4.8136986301368774,0.62304956166632786,0.62304956166632786,1.6045662100457088,1.6045662100457088,1.2460991233326557,3.5675995068044708,0.50222351340029736,0.50222351340029736,0.60688650742137229,0.0000000000000000,1.3661243703403005,0.60688650742137229,2.2114527174670249,2.3705713971408993,0.0000000000000000,-0.45331315483841678,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.66318478486593335E-14,0.0000000000000000,0.17330498320921806,0.23920650544603044E-2,0.29774423230081648E-2,136,3514,3650,18,0,0
4679,PASS,0,OK,2,2,1,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.0000000000000000,0.0000000000000000,0.17330498320921806,20.845328347128472,12.233837477475721,0.0000000000000000,0.17330498320921806,21.018633330337689,21.018633330337689,-4.1483002374633564,-3.8029718903348844,-4.9999999999998375,0.0000000000000000,0.31369863013698684,4.8136986301368774,0.62304956166632786,0.62304956166632786,1.6045662100457088,1.6045662100457088,1.2460991233326557,3.5675995068044708,0.50222351340029736,0.50222351340029736,0.60688650742137229,0.0000000000000000,1.3661243703403005,0.60688650742137229,2.2114527174670249,2.3705713971408993,0.0000000000000000,-0.45331315483841678,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.66318478486593335E-14,0.0000000000000000,0.17330498320921806,0.23920650544603044E-2,0.29774423230081648E-2,136,3514,3650,18,0,0
4680,PASS,0,OK,2,2,1,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.0000000000000000,0.0000000000000000,0.17330498320921806,20.845328347128472,12.233837477475721,0.0000000000000000,0.17330498320921806,21.018633330337689,21.018633330337689,-4.1483002374633564,-3.8029718903348844,-4.9999999999998375,0.0000000000000000,0.31369863013698684,4.8136986301368774,0.62304956166632786,0.62304956166632786,1.6045662100457088,1.6045662100457088,1.2460991233326557,3.5675995068044708,0.50222351340029736,0.50222351340029736,0.60688650742137229,0.0000000000000000,1.3661243703403005,0.60688650742137229,2.2114527174670249,2.3705713971408993,0.0000000000000000,-0.45331315483841678,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.66318478486593335E-14,0.0000000000000000,0.17330498320921806,0.23920650544603044E-2,0.29774423230081648E-2,136,3514,3650,18,0,0
4681,PASS,0,OK,2,2,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.99499951519750732E-1,0.99499951519750732E-1,1.4720404968364689,19.629989710329205,12.243530290523632,0.0000000000000000,1.6710403998759704,21.301030110205176,21.301030110205176,-2.6505648207966042,-3.5205751104673979,0.0000000000000000,0.0000000000000000,0.50000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0985594066105657,1.0985594066105657,0.95344600757545628,0.0000000000000000,1.3234562972461983,0.95344600757545628,0.95344600757545628,3.5205751104673353,0.0000000000000000,-3.2503625124807698,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.74961738205647777E-14,0.99499951519750732E-1,1.6710403998759704,0.24684693511965207E-2,0.31461327368390701E-2,212,0,3650,29,0,0
4682,PASS,0,OK,2,2,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.99499951519750732E-1,0.99499951519750732E-1,1.4720404968364689,19.629989710329205,12.243530290523632,0.0000000000000000,1.6710403998759704,21.301030110205176,21.301030110205176,-2.6505648207966042,-3.5205751104673979,0.0000000000000000,0.0000000000000000,0.50000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0985594066105657,1.0985594066105657,0.95344600757545628,0.0000000000000000,1.3234562972461983,0.95344600757545628,0.95344600757545628,3.5205751104673353,0.0000000000000000,-3.2503625124807698,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.74961738205647777E-14,0.99499951519750732E-1,1.6710403998759704,0.24684693511965207E-2,0.31461327368390701E-2,212,0,3650,29,0,0
4683,PASS,0,OK,2,2,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.99499951519750732E-1,0.99499951519750732E-1,1.4720404968364689,19.629989710329205,12.243530290523632,0.0000000000000000,1.6710403998759704,21.301030110205176,21.301030110205176,-2.6505648207966042,-3.5205751104673979,0.0000000000000000,0.0000000000000000,0.50000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0985594066105657,1.0985594066105657,0.95344600757545628,0.0000000000000000,1.3234562972461983,0.95344600757545628,0.95344600757545628,3.5205751104673353,0.0000000000000000,-3.2503625124807698,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.74961738205647777E-14,0.99499951519750732E-1,1.6710403998759704,0.24684693511965207E-2,0.31461327368390701E-2,212,0,3650,29,0,0
4684,PASS,0,OK,2,2,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.99499951519750732E-1,0.99499951519750732E-1,1.4720404968364689,19.629989710329205,12.243530290523632,0.0000000000000000,1.6710403998759704,21.301030110205176,21.301030110205176,-2.6505648207966042,-3.5205751104673979,0.0000000000000000,0.0000000000000000,0.50000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0985594066105657,1.0985594066105657,0.95344600757545628,0.0000000000000000,1.3234562972461983,0.95344600757545628,0.95344600757545628,3.5205751104673353,0.0000000000000000,-3.2503625124807698,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.74961738205647777E-14,0.99499951519750732E-1,1.6710403998759704,0.24684693511965207E-2,0.31461327368390701E-2,212,0,3650,29,0,0
4685,PASS,0,OK,2,2,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.99499951519750732E-1,0.99499951519750732E-1,1.4720404968364689,19.629989710329205,12.243530290523632,0.0000000000000000,1.6710403998759704,21.301030110205176,21.301030110205176,-2.6505648207966042,-3.5205751104673979,0.0000000000000000,0.0000000000000000,0.50000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0985594066105657,1.0985594066105657,0.95344600757545628,0.0000000000000000,1.3234562972461983,0.95344600757545628,0.95344600757545628,3.5205751104673353,0.0000000000000000,-3.2503625124807698,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.74961738205647777E-14,0.99499951519750732E-1,1.6710403998759704,0.24684693511965207E-2,0.31461327368390701E-2,212,0,3650,29,0,0
4686,PASS,0,OK,2,2,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.85858600995387035,0.85858600995387035,2.1907685214338435,19.831872503488015,12.348542246883456,0.0000000000000000,3.9079405413415840,23.739813044829599,23.739813044829599,-0.41366467933099038,-1.0817921758429740,4.9999999999998375,4.9999999999998375,5.4999999999996705,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3767477595256121,2.3767477595256121,1.1601691602797395,0.0000000000000000,1.3282966567916268,1.1601691602797395,1.1601691602797395,6.0817921758428666,0.0000000000000000,-0.52563929062398884,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,1.0999999999999699,0.43368086899420177E-18,0.0000000000000000,0.79630312760370359E-14,0.85858600995387035,3.9079405413415840,0.26953219404880244E-2,0.26962376229094347E-2,3650,0,3650,69,0,0
4687,PASS,0,OK,2,2,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.85858600995387035,0.85858600995387035,2.1907685214338435,19.831872503488015,12.348542246883456,0.0000000000000000,3.9079405413415840,23.739813044829599,23.739813044829599,-0.41366467933099038,-1.0817921758429740,4.9999999999998375,4.9999999999998375,5.4999999999996705,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3767477595256121,2.3767477595256121,1.1601691602797395,0.0000000000000000,1.3282966567916268,1.1601691602797395,1.1601691602797395,6.0817921758428666,0.0000000000000000,-0.52563929062398884,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,1.0999999999999699,0.43368086899420177E-18,0.0000000000000000,0.79630312760370359E-14,0.85858600995387035,3.9079405413415840,0.26953219404880244E-2,0.26962376229094347E-2,3650,0,3650,69,0,0
4688,PASS,0,OK,2,2,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.85858600995387035,0.85858600995387035,2.1907685214338435,19.831872503488015,12.348542246883456,0.0000000000000000,3.9079405413415840,23.739813044829599,23.739813044829599,-0.41366467933099038,-1.0817921758429740,4.9999999999998375,4.9999999999998375,5.4999999999996705,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3767477595256121,2.3767477595256121,1.1601691602797395,0.0000000000000000,1.3282966567916268,1.1601691602797395,1.1601691602797395,6.0817921758428666,0.0000000000000000,-0.52563929062398884,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,1.0999999999999699,0.43368086899420177E-18,0.0000000000000000,0.79630312760370359E-14,0.85858600995387035,3.9079405413415840,0.26953219404880244E-2,0.26962376229094347E-2,3650,0,3650,69,0,0
4689,PASS,0,OK,2,2,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.85858600995387035,0.85858600995387035,2.1907685214338435,19.831872503488015,12.348542246883456,0.0000000000000000,3.9079405413415840,23.739813044829599,23.739813044829599,-0.41366467933099038,-1.0817921758429740,4.9999999999998375,4.9999999999998375,5.4999999999996705,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3767477595256121,2.3767477595256121,1.1601691602797395,0.0000000000000000,1.3282966567916268,1.1601691602797395,1.1601691602797395,6.0817921758428666,0.0000000000000000,-0.52563929062398884,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,1.0999999999999699,0.43368086899420177E-18,0.0000000000000000,0.79630312760370359E-14,0.85858600995387035,3.9079405413415840,0.26953219404880244E-2,0.26962376229094347E-2,3650,0,3650,69,0,0
4690,PASS,0,OK,2,2,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,0.85858600995387035,0.85858600995387035,2.1907685214338435,19.831872503488015,12.348542246883456,0.0000000000000000,3.9079405413415840,23.739813044829599,23.739813044829599,-0.41366467933099038,-1.0817921758429740,4.9999999999998375,4.9999999999998375,5.4999999999996705,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3767477595256121,2.3767477595256121,1.1601691602797395,0.0000000000000000,1.3282966567916268,1.1601691602797395,1.1601691602797395,6.0817921758428666,0.0000000000000000,-0.52563929062398884,0.0000000000000000,0.0000000000000000,0.20143741533024506E-1,0.11569774990279762,1.0999999999999699,0.43368086899420177E-18,0.0000000000000000,0.79630312760370359E-14,0.85858600995387035,3.9079405413415840,0.26953219404880244E-2,0.26962376229094347E-2,3650,0,3650,69,0,0
4691,PASS,0,OK,2,2,1,3.5000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,20.915561848515331,9.4502267751607612,29.767631455587164,50.683193304102495,5.1286215544881868,25.861588083429922,34.999999999999758,34.999999999999758,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.41267253472015042,2.2132338563017742,0.41267253472015042,2.2535735033182429,0.41669823289956237,0.86736173798840355E-18,0.0000000000000000,0.14195242203918212E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3409,3042
4692,PASS,0,OK,2,2,1,3.5000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,20.915561848515331,9.4502267751607612,29.767631455587164,50.683193304102495,5.1286215544881868,25.861588083429922,34.999999999999758,34.999999999999758,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.41267253472015042,2.2132338563017742,0.41267253472015042,2.2535735033182429,0.41669823289956237,0.86736173798840355E-18,0.0000000000000000,0.14195242203918212E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3409,3042
4693,PASS,0,OK,2,2,1,3.5000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,20.915561848515331,9.4502267751607612,29.767631455587164,50.683193304102495,5.1286215544881868,25.861588083429922,34.999999999999758,34.999999999999758,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.41267253472015042,2.2132338563017742,0.41267253472015042,2.2535735033182429,0.41669823289956237,0.86736173798840355E-18,0.0000000000000000,0.14195242203918212E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3409,3042
4694,PASS,0,OK,2,2,1,3.5000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,20.915561848515331,9.4502267751607612,29.767631455587164,50.683193304102495,5.1286215544881868,25.861588083429922,34.999999999999758,34.999999999999758,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.41267253472015042,2.2132338563017742,0.41267253472015042,2.2535735033182429,0.41669823289956237,0.86736173798840355E-18,0.0000000000000000,0.14195242203918212E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3409,3042
4695,PASS,0,OK,2,2,1,3.5000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,20.915561848515331,9.4502267751607612,29.767631455587164,50.683193304102495,5.1286215544881868,25.861588083429922,34.999999999999758,34.999999999999758,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.41267253472015042,2.2132338563017742,0.41267253472015042,2.2535735033182429,0.41669823289956237,0.86736173798840355E-18,0.0000000000000000,0.14195242203918212E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3409,3042
4696,PASS,0,OK,2,2,1,8.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,65.915561848517044,9.4502267751607612,29.767631455587164,95.683193304104208,5.1286215544881868,70.861588083431627,79.999999999997399,79.999999999997399,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.68889383362260426,6.9750243477512450,0.68889383362260426,6.9750243477512450,0.18230547689356319,0.86736173798840355E-18,0.0000000000000000,0.26249835638481045E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3565,3449
4697,PASS,0,OK,2,2,1,8.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,65.915561848517044,9.4502267751607612,29.767631455587164,95.683193304104208,5.1286215544881868,70.861588083431627,79.999999999997399,79.999999999997399,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.68889383362260426,6.9750243477512450,0.68889383362260426,6.9750243477512450,0.18230547689356319,0.86736173798840355E-18,0.0000000000000000,0.26249835638481045E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3565,3449
4698,PASS,0,OK,2,2,1,8.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,65.915561848517044,9.4502267751607612,29.767631455587164,95.683193304104208,5.1286215544881868,70.861588083431627,79.999999999997399,79.999999999997399,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.68889383362260426,6.9750243477512450,0.68889383362260426,6.9750243477512450,0.18230547689356319,0.86736173798840355E-18,0.0000000000000000,0.26249835638481045E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3565,3449
4699,PASS,0,OK,2,2,1,8.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,65.915561848517044,9.4502267751607612,29.767631455587164,95.683193304104208,5.1286215544881868,70.861588083431627,79.999999999997399,79.999999999997399,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.68889383362260426,6.9750243477512450,0.68889383362260426,6.9750243477512450,0.18230547689356319,0.86736173798840355E-18,0.0000000000000000,0.26249835638481045E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3565,3449
4700,PASS,0,OK,2,2,1,8.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,2.3216052206725744,20.000000000000000,12.381894510254016,4.3216052206725744,24.321605220672573,24.821605220672573,2.2955113607524380,2.2955113607524380,4.8592040536558860,20.317404680426403,12.683562639534822,65.915561848517044,9.4502267751607612,29.767631455587164,95.683193304104208,5.1286215544881868,70.861588083431627,79.999999999997399,79.999999999997399,14.584438151484582,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.9007704708370201,3.9007704708370201,1.6542756553223381,0.0000000000000000,1.3368709748959373,1.6542756553223381,1.6542756553223381,9.1384119165699822,0.0000000000000000,1.5135371371430306,0.68889383362260426,6.9750243477512450,0.68889383362260426,6.9750243477512450,0.18230547689356319,0.86736173798840355E-18,0.0000000000000000,0.26249835638481045E-13,1.0000000000000000,4.3216052206725744,0.60102020158799493E-2,0.60102020158799493E-2,3650,0,3650,3650,3565,3449
