scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,initial_living_carbon,initial_structural_carbon,initial_total_carbon,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,final_living_carbon,final_structural_carbon,final_total_carbon,net_living_carbon_change,net_total_carbon_change,cumulative_npp,cumulative_positive_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_leaf_starvation_loss,cumulative_root_starvation_loss,cumulative_sapwood_starvation_loss,cumulative_sapwood_to_heartwood_starvation,cumulative_starvation_carbon_loss,cumulative_unpaid_carbon_deficit,cumulative_leaf_turnover_loss,cumulative_root_turnover_loss,cumulative_sapwood_turnover_loss,cumulative_storage_turnover_loss,cumulative_heartwood_turnover_loss,cumulative_sapwood_to_heartwood_turnover,cumulative_total_sapwood_to_heartwood,cumulative_turnover_carbon_loss,final_leaf_root_residual,final_pipe_residual,final_storage_fraction_total,final_storage_fraction_living,max_storage_fraction_total,max_storage_fraction_living,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,min_living_pool,min_living_carbon,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit,days_with_turnover,days_with_storage_above_10pct_living,days_with_storage_above_50pct_living,days_with_storage_above_100pct_living,outcome_class
3093,PASS,0,OK,3,2,1,0.5,0,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.6062896108954924,0.6062896108954924,7.677898062485536,22.908341094737914,13.187031024754376,0,8.890477284276521,31.79881837901443,31.79881837901443,-2.951170989083032,-0.042829894345121744,4.9999999999998375,4.9999999999998375,4.9999999999998375,0,0,0,0,0,0,0,1.8027257753290375,1.8027257753290375,4.345719438424988,0,1.4373783436870724,4.345719438424988,4.345719438424988,5.042829894345134,0,-4.080440857822019,0,0,0,0,1,2.168404344971009e-19,0,8.434876061502729e-15,0.6062896108954924,8.890477284276521,0.00136986301369863,0.0038098772833411935,3650,0,3650,0,0,0,living_biomass_decline
3094,PASS,0,OK,3,2,1,3.5,0,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,2.295511360752438,2.295511360752438,21.79097496737058,25.706212052524304,14.400427660934774,5.459846880107455,26.381997688875458,52.088209741399766,57.54805662150722,14.540349415515903,25.70640834814767,34.99999999999976,34.99999999999976,29.540153119892217,0,0,0,0,0,0,0,3.90077047083702,3.90077047083702,7.198262762702317,0,1.49205071017796,7.198262762702317,7.198262762702317,9.293591651852008,0,6.669321939205062,0.09487456572194597,0.20695350460172765,0.14728753343334677,0.3955821975425499,0.8440043748540693,1.734723475976807e-18,0,1.757535089685902e-14,1,11.841648273359551,0.012829031793932,0.012829031793932,3650,0,3650,3435,0,0,plausible_or_positive_growth
3095,PASS,0,OK,3,2,1,8,0,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,2.295511360752438,2.295511360752438,21.79097496737058,25.706212052524304,14.400427660934774,50.45984688011021,26.381997688875458,52.088209741399766,102.54805662150996,14.540349415515903,70.70640834815042,79.99999999999739,79.99999999999739,29.540153119892217,0,0,0,0,0,0,0,3.90077047083702,3.90077047083702,7.198262762702317,0,1.49205071017796,7.198262762702317,7.198262762702317,9.293591651852008,0,6.669321939205062,0.4920604889310599,1.9126620915969417,0.4920604889310599,1.9604846667360185,0.3692519139986647,1.734723475976807e-18,0,2.5222879340702775e-14,1,11.841648273359551,0.012829031793932,0.012829031793932,3650,0,3650,3585,3303,2879,excessive_storage
3096,PASS,0,OK,3,2,1,-0.5,0.5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0,0,4.7994278635120216,23.75711878835122,13.007173981841415,0,4.7994278635120216,28.556546651863243,28.556546651863243,-7.042220409847531,-3.7851016214963096,-4.9999999999998375,0,0.3670889111718378,4.867088911171713,0.6197898051432204,0.6197898051432204,1.6223629703906597,1.6223629703906597,1.2395796102864407,3.6275093008855386,0.46976981655501265,0.46976981655501265,3.607827107232761,0,1.4730712892738598,3.607827107232761,5.230190077623382,2.4126109223838816,0,-11.807460394301748,0,0,0.015459941799313294,0.04222385165119811,0,4.336808689942018e-19,0,1.1536778476983756e-14,0,4.7994278635120216,0.0039408885987686154,0.004957465523528374,97,3553,3650,0,0,0,carbon_starvation
3097,PASS,0,OK,3,2,1,0,0.5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0.09237094179176975,0.09237094179176975,6.127297387653305,22.54294814504508,13.017515228177343,0,6.312039271236844,28.85498741628193,28.85498741628193,-5.529609002122709,-3.486660857077627,0,0,0.49999999999999994,0,0,0,0,0,0,0,1.028364958900546,1.028364958900546,3.972879084321584,0,1.4299309392765465,3.972879084321584,3.972879084321584,3.4866608570776396,0,-12.845381785994483,0,0,0.015459941799313294,0.04222385165119811,0,8.673617379884035e-19,0,1.4635428285947327e-14,0.09237094179176975,6.312039271236844,0.004044562138357938,0.004224531587028695,131,0,3650,0,0,0,living_biomass_decline
3098,PASS,0,OK,3,2,1,0.5,0.5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0.6142191200791471,0.6142191200791471,7.867125429155094,23.020187238811904,13.212890529661992,0,9.095563669313389,32.11575090812529,32.11575090812529,-2.746084604046164,-0.2258973652342604,4.9999999999998375,4.9999999999998375,5.499999999999685,0,0,0,0,0,0,0,1.892308807435625,1.892308807435625,4.46146698917492,0,1.4412797503630232,4.46146698917492,4.46146698917492,5.225897365234263,0,-4.311953824873962,0,0,0.015459941799313294,0.04222385165119811,1.0999999999999728,8.673617379884035e-19,0,1.3341758253737623e-14,0.6142191200791471,9.095563669313389,0.004238771989612038,0.00424173868741127,3650,0,3650,0,0,0,living_biomass_decline
3099,PASS,0,OK,3,2,1,3.5,0.5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,2.295511360752438,2.295511360752438,21.79097496737058,25.706212052524304,14.400427660934774,5.9598468801074445,26.381997688875458,52.088209741399766,58.04805662150721,14.540349415515903,25.706408348147654,34.99999999999976,34.99999999999976,29.540153119892217,0,0,0,0,0,0,0,3.90077047083702,3.90077047083702,7.198262762702317,0,1.49205071017796,7.198262762702317,7.198262762702317,9.293591651852008,0,6.669321939205062,0.10267091143063832,0.22590582223500624,0.15620642579073504,0.4254843556132272,0.8440043748540693,1.734723475976807e-18,0,1.633242152632164e-14,1,11.841648273359551,0.012829031793932,0.012829031793932,3650,0,3650,3530,0,0,plausible_or_positive_growth
3100,PASS,0,OK,3,2,1,8,0.5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,2.295511360752438,2.295511360752438,21.79097496737058,25.706212052524304,14.400427660934774,50.959846880110234,26.381997688875458,52.088209741399766,103.04805662151,14.540349415515903,70.70640834815045,79.99999999999739,79.99999999999739,29.540153119892217,0,0,0,0,0,0,0,3.90077047083702,3.90077047083702,7.198262762702317,0,1.49205071017796,7.198262762702317,7.198262762702317,9.293591651852008,0,6.669321939205062,0.49452506481789393,1.9316144092302217,0.49452506481789393,1.982829355382186,0.3692519139986647,1.734723475976807e-18,0,2.517083763642347e-14,1,11.841648273359551,0.012829031793932,0.012829031793932,3650,0,3650,3613,3334,2915,excessive_storage
3101,PASS,0,OK,3,2,1,-0.5,5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0,0,6.353591756467019,24.26745947646637,13.190031452922907,0,6.353591756467019,30.62105123293339,30.62105123293339,-5.488056516892534,-6.2205970404261635,-4.9999999999998375,0,3.887671232876756,3.8876712328768335,0.6873970384073704,0.6873970384073704,1.2958904109589395,1.2958904109589395,1.3747940768147409,2.512877156062078,1.1265748529164024,1.1265748529164024,4.451893556162534,0,1.4803244906562056,4.451893556162534,5.747783967121425,3.733474196489015,0,-15.41428744371114,0,0,0.13571596913636283,0.42223851651198113,0,8.673617379884035e-19,0,1.6765235033577852e-14,0,6.353591756467019,0.005798671828539041,0.005800907278638094,812,2838,3650,626,0,0,carbon_starvation
3102,PASS,0,OK,3,2,1,0,5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0.20373356568164935,0.20373356568164935,7.905543813318912,23.43561318636995,13.251493166165506,0,8.313010944682212,31.74862413105216,31.74862413105216,-3.528637328677343,-5.093024142307392,0,0,4.999999999999995,0,0,0,0,0,0,0,1.818049470650145,1.818049470650145,4.892538387377051,0,1.4569252010071128,4.892538387377051,4.892538387377051,5.093024142307411,0,-14.200877198224788,0,0,0.13571596913636283,0.42223851651198113,0,8.673617379884035e-19,0,1.3668753628959252e-14,0.20373356568164935,8.31301094468221,0.006204126342204167,0.0062062813251197255,997,0,3650,774,0,0,living_biomass_decline
3103,PASS,0,OK,3,2,1,0.5,5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0.709836600202709,0.709836600202709,9.951444307951876,23.976720984630937,13.463373278885916,0,11.371117508357294,35.34783849298823,35.34783849298823,-0.47053076500225893,-1.493809780371322,4.9999999999998375,4.9999999999998375,9.999999999998968,0,0,0,0,0,0,0,2.5128280293187824,2.5128280293187824,5.444874706364626,0,1.468153721733743,5.444874706364626,5.444874706364626,6.4938097803713015,0,-6.616702459041267,0,0,0.13571596913636283,0.42223851651198113,1.9999999999998583,8.673617379884035e-19,0,1.4613744242497617e-14,0.709836600202709,11.371117508357294,0.006771674768218919,0.006773782773564059,3650,0,3650,992,0,0,living_biomass_decline
3104,PASS,0,OK,3,2,1,3.5,5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,2.295511360752438,2.295511360752438,21.79097496737058,25.706212052524304,14.400427660934774,10.459846880110131,26.381997688875458,52.088209741399766,62.54805662150991,14.540349415515903,25.706408348150347,34.99999999999976,34.99999999999976,29.540153119892217,0,0,0,0,0,0,0,3.90077047083702,3.90077047083702,7.198262762702317,0,1.49205071017796,7.198262762702317,7.198262762702317,9.293591651852008,0,6.669321939205062,0.16722896673520393,0.396476680934619,0.230144040355012,0.7084962073721978,0.8440043748540693,1.734723475976807e-18,0,1.757535089685902e-14,1,11.841648273359551,0.012829031793932,0.012829031793932,3650,0,3650,3650,2983,0,plausible_or_positive_growth
3105,PASS,0,OK,3,2,1,8,5,730,0.02,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,2.295511360752438,2.295511360752438,21.79097496737058,25.706212052524304,14.400427660934774,55.45984688011039,26.381997688875458,52.088209741399766,107.54805662151016,14.540349415515903,70.7064083481506,79.99999999999739,79.99999999999739,29.540153119892217,0,0,0,0,0,0,0,3.90077047083702,3.90077047083702,7.198262762702317,0,1.49205071017796,7.198262762702317,7.198262762702317,9.293591651852008,0,6.669321939205062,0.5156750258657685,2.1021852679297384,0.515877919837458,2.1894399772111672,0.3692519139986647,1.734723475976807e-18,0,2.536165721878092e-14,1,11.841648273359551,0.012829031793932,0.012829031793932,3650,0,3650,3650,3599,3228,excessive_storage
3106,PASS,0,OK,3,2,2,-0.5,0,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0,0,4.657602942398662,23.711298464019222,12.990034829645666,0,4.657602942398662,28.368901406417887,28.368901406417887,-7.184045330960891,-3.472746866941666,-4.9999999999998375,0,0,4.9999999999998375,0.6109252647007132,0.6109252647007132,1.6666666666667156,1.6666666666667156,1.2218505294014264,3.77814947059872,0.38907473529928543,0.38907473529928543,3.5173786642948284,0,1.4727468669440926,3.5173786642948284,5.184045330961494,2.2508963375426614,0,-11.47366393634394,0,0,0,0,0,0,0,8.096821824121747e-15,0,4.657602942398662,0,0.05189880854670077,0,3650,3650,0,0,0,carbon_starvation
3107,PASS,0,OK,3,2,2,0,0,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.08201471836840013,0.08201471836840013,5.969056977969547,22.44612998671556,12.994270869655065,0,6.133086414706348,28.579216401421903,28.579216401421903,-5.708561858653205,-3.262431871937647,0,0,0,0,0,0,0,0,0,0,0.917985281631601,0.917985281631601,3.87259129539,0,1.4264613086743188,3.87259129539,3.87259129539,3.2624318719375114,0,-12.731188211775192,0,0,0,0,0,0,0,8.374486000495285e-15,0.08201471836840013,6.133086414706348,0,0.03601944260860067,0,0,3650,0,0,0,living_biomass_decline
3108,PASS,0,OK,3,2,2,0.5,0,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,1.9043503519479132,7.17409211698811,29.62022210370367,31.524572455651583,-4.667556156371443,-0.3170758177079698,4.9999999999998375,4.9999999999998375,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.06040844343335448,0.26544827148768396,0.06040844343335448,0.26544827148768396,0.6191299296104615,0,0,8.700071912892682e-15,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,1609,0,0,living_biomass_decline
3109,PASS,0,OK,3,2,2,3.5,0,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,31.904350351946636,7.17409211698811,29.62022210370367,61.5245724556503,-4.667556156371443,29.682924182290755,34.99999999999976,34.99999999999976,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.5185627315808612,4.447162070361176,0.5185627315808612,4.447162070361176,0.08844713280149222,0,0,1.4313203400284635e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3518,3021,2482,excessive_storage
3110,PASS,0,OK,3,2,2,8,0,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,76.90435035194625,7.17409211698811,29.62022210370367,106.52457245564992,-4.667556156371443,74.68292418229038,79.99999999999739,79.99999999999739,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.7219400048187413,10.71973276867163,0.7219400048187413,10.71973276867163,0.038695620600653846,0,0,2.844599555906768e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3596,3379,3125,excessive_storage
3111,PASS,0,OK,3,2,2,-0.5,0.5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0,0,4.7189677469671265,23.654867549038254,12.99048664086282,0,4.7189677469671265,28.373835296005385,28.373835296005385,-7.122680526392426,-3.9678129773541713,-4.9999999999998375,0,0.200964774796072,4.700964774795995,0.5927316151890037,0.5927316151890037,1.5669882582654024,1.5669882582654024,1.1854632303780075,3.5155015444182,0.5077507722090272,0.5077507722090272,3.5556922681276903,0,1.467812977356321,3.5556922681276903,5.122680526393044,2.483314521774371,0,-11.624427327298203,0,0,0.015459941799313294,0.04222385165119811,0,0,0,1.0564899649567748e-14,0,4.7189677469671265,0.0010563185189957469,0.05067535394282425,217,3432,3650,0,0,0,carbon_starvation
3112,PASS,0,OK,3,2,2,0,0.5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0.10670671205536182,0.10670671205536182,5.969056977969551,22.44612998671556,12.994270869655066,0,6.182470402080274,28.628600388795835,28.628600388795835,-5.659177871279279,-3.713047884563718,0,0,0.49999999999999967,0,0,0,0,0,0,0,1.1432932879446274,1.1432932879446274,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,3.7130478845635944,0,-12.138580363288115,0,0,0.015460771284219191,0.04224366557873818,0,0,0,9.534040223968532e-15,0.10670671205536182,6.182470402080274,0.0010563185189957469,0.03378380876443323,507,0,3650,0,0,0,living_biomass_decline
3113,PASS,0,OK,3,2,2,0.5,0.5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,2.4043503519479796,7.17409211698811,29.62022210370367,32.02457245565165,-4.667556156371443,-0.3170758177079023,4.9999999999998375,4.9999999999998375,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.07507829668226104,0.3351435014689211,0.07507829668226104,0.3351435014689211,0.6191299296104615,0,0,1.2252785591693184e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,2403,0,0,living_biomass_decline
3114,PASS,0,OK,3,2,2,3.5,0.5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,32.40435035194675,7.17409211698811,29.62022210370367,62.02457245565043,-4.667556156371443,29.682924182290876,34.99999999999976,34.99999999999976,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.5224437520325821,4.51685730034242,0.5224437520325821,4.51685730034242,0.08844713280149222,0,0,1.4313203400284635e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3575,3074,2532,excessive_storage
3115,PASS,0,OK,3,2,2,8,0.5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,77.40435035194608,7.17409211698811,29.62022210370367,107.02457245564976,-4.667556156371443,74.6829241822902,79.99999999999739,79.99999999999739,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.723239052265515,10.789427998652831,0.723239052265515,10.789427998652831,0.038695620600653846,0,0,2.9889285491080386e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3619,3402,3148,excessive_storage
3116,PASS,0,OK,3,2,2,-0.5,5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0,0,5.36076263175107,23.04604803228295,12.99350468250264,0,5.36076263175107,28.40681066403402,28.40681066403402,-6.480885641608483,-8.434837609325534,-4.9999999999998375,0,2.015068493150779,2.0150684931507383,0.49489035120105695,0.49489035120105695,0.6716894977169078,0.6716894977169078,0.9897807024021139,1.025287790748609,1.5126438953743209,1.5126438953743209,3.809196143892217,0,1.434837609326883,3.809196143892217,4.480885641609123,4.460125400075518,0,-13.202319805759569,0,0,0.13571596913636283,0.42223851651198113,0,0,0,1.1868110660895326e-14,0,5.36076263175107,0.0010563185189957469,0.039865998267732766,2178,1471,3650,1756,0,0,carbon_starvation
3117,PASS,0,OK,3,2,2,0,5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,1.904350351947776,7.17409211698811,29.62022210370367,31.524572455651448,-4.667556156371443,-5.317075817708105,0,0,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.06040844343335038,0.26544827148766487,0.13574095901880096,0.4237789733172036,0,0,0,1.2415632758000504e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3650,0,0,living_biomass_decline
3118,PASS,0,OK,3,2,2,0.5,5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,6.904350351946354,7.17409211698811,29.62022210370367,36.52457245565002,-4.667556156371443,-0.3170758177095294,4.9999999999998375,4.9999999999998375,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.18903302318815543,0.962400571299745,0.18903302318815543,0.962400571299745,0.6191299296104615,0,0,1.2818088604427123e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3650,2862,0,excessive_storage
3119,PASS,0,OK,3,2,2,3.5,5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,36.904350351948175,7.17409211698811,29.62022210370367,66.52457245565185,-4.667556156371443,29.682924182292297,34.99999999999976,34.99999999999976,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.5547476517274907,5.144114370173669,0.5547476517274907,5.144114370173669,0.08844713280149222,0,0,2.2849777625566503e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3650,3557,2979,excessive_storage
3120,PASS,0,OK,3,2,2,8,5,30,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,36.84164827335955,0.6025175695092795,0.6025175695092795,5.969056977969551,22.44612998671556,12.994270869655066,81.90435035194484,7.17409211698811,29.62022210370367,111.52457245564852,-4.667556156371443,74.68292418228896,79.99999999999739,79.99999999999739,3.095649648052207,0,0,0,0,0,0,0,1.9453072545168024,1.9453072545168024,3.8725912953900017,0,1.4264613086743188,3.8725912953900017,3.8725912953900017,5.317075817707915,0,-0.23911978439409332,0.7344063155634769,11.41668506848371,0.7344063155634769,11.41668506848371,0.038695620600653846,0,0,2.844599555906768e-14,0.6025175695092795,7.17409211698811,0.0010563185189957469,0.0010563185189957469,3649,0,3650,3650,3610,3348,excessive_storage
3121,PASS,0,OK,3,2,2,-0.5,0,365,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0,0,4.657602942398662,23.711298464019222,12.990034829645666,0,4.657602942398662,28.368901406417887,28.368901406417887,-7.184045330960891,-3.472746866941666,-4.9999999999998375,0,0,4.9999999999998375,0.6109252647007132,0.6109252647007132,1.6666666666667156,1.6666666666667156,1.2218505294014264,3.77814947059872,0.38907473529928543,0.38907473529928543,3.5173786642948284,0,1.4727468669440926,3.5173786642948284,5.184045330961494,2.2508963375426614,0,-11.47366393634394,0,0,0,0,0,0,0,8.096821824121747e-15,0,4.657602942398662,0,0.004265655496989105,0,3650,3650,0,0,0,carbon_starvation
3122,PASS,0,OK,3,2,2,0,0,365,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.08201471836840013,0.08201471836840013,5.969056977969547,22.44612998671556,12.994270869655065,0,6.133086414706348,28.579216401421903,28.579216401421903,-5.708561858653205,-3.262431871937647,0,0,0,0,0,0,0,0,0,0,0.917985281631601,0.917985281631601,3.87259129539,0,1.4264613086743188,3.87259129539,3.87259129539,3.2624318719375114,0,-12.731188211775192,0,0,0,0,0,0,0,8.374486000495285e-15,0.08201471836840013,6.133086414706348,0,0.0029605021322137537,0,0,3650,0,0,0,living_biomass_decline
3123,PASS,0,OK,3,2,2,0.5,0,365,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.5098999367757118,0.5098999367757118,5.969056977969547,22.44612998671556,12.994270869655065,2.621173882474032,6.988856851520971,29.43498683823653,32.05616072071056,-4.852791421838582,0.21451244735100516,4.9999999999998375,4.9999999999998375,2.3788261175261183,0,0,0,0,0,0,0,1.6795131219873485,1.6795131219873485,3.87259129539,0,1.4264613086743188,3.87259129539,3.87259129539,4.785487552649027,0,-2.461942969999713,0.0817681788318639,0.3750504464694524,0.0817681788318639,0.3750504464694524,0.47576522350523914,0,0,9.182975560517725e-15,0.5098999367757118,6.988856851520971,7.721849698837578e-4,7.721849698837578e-4,3649,0,3650,2334,0,0,living_biomass_decline
3124,PASS,0,OK,3,2,2,3.5,0,365,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.5098999367757118,0.5098999367757118,5.969056977969547,22.44612998671556,12.994270869655065,32.62117388247301,6.988856851520971,29.43498683823653,62.05616072070954,-4.852791421838582,30.21451244734999,34.99999999999976,34.99999999999976,2.3788261175261183,0,0,0,0,0,0,0,1.6795131219873485,1.6795131219873485,3.87259129539,0,1.4264613086743188,3.87259129539,3.87259129539,4.785487552649027,0,-2.461942969999713,0.525671802825317,4.667597945631656,0.525671802825317,4.667597945631656,0.0679664605007467,0,0,1.3820541933107222e-14,0.5098999367757118,6.988856851520971,7.721849698837578e-4,7.721849698837578e-4,3649,0,3650,3528,3065,2547,excessive_storage
3125,PASS,0,OK,3,2,2,8,0,365,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,31.841648273359553,0.5098999367757118,0.5098999367757118,5.969056977969547,22.44612998671556,12.994270869655065,77.62117388247228,6.988856851520971,29.43498683823653,107.0561607207088,-4.852791421838582,75.21451244734925,79.99999999999739,79.99999999999739,2.3788261175261183,0,0,0,0,0,0,0,1.6795131219873485,1.6795131219873485,3.87259129539,0,1.4264613086743188,3.87259129539,3.87259129539,4.785487552649027,0,-2.461942969999713,0.7250509766081809,11.106419194375077,0.7250509766081809,11.106419194375077,0.029735326469077446,0,0,3.094746681142624e-14,0.5098999367757118,6.988856851520971,7.721849698837578e-4,7.721849698837578e-4,3649,0,3650,3597,3391,3147,excessive_storage
3126,PASS,0,OK,3,2,2,-0.5,0.5,365,0.001,1,1,9.841648273359553,20,13.122197697812862,11.841648273359551,31.841648273359553,32.34164827335955,0,0,4.741203043311983,23.634329523484514,12.990642050561718,0,4.741203043311983,28.375532566796497,28.375532566796497,-7.10044523004757,-3.966115706563055,-4.9999999999998375,0,0.0947804828831813,4.5947804828831345,0.552704950567083,0.552704950567083,1.5315934942944374,1.5315934942944374,1.105409901134166,3.4893705817491463,0.49468529087450686,0.49468529087450686,3.568851735753886,0,1.4661157065653254,3.568851735753886,5.100445230048276,2.455486288314339,0,-11.679060726596122,0,0,0.015459941799313294,0.04222385165119811,0,0,0,9.868841854832057e-15,0,4.741203043311983,5.469093779672872e-4,0.004190127707972135,294,3355,3650,0,0,0,carbon_starvation
