scenario_id,day,year,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,leaf,root,sapwood,heartwood,height,storage,npp_daily,storage_after_npp_unclamped,unmet_storage_deficit,carbon_to_allocate,total_demand_daily,leaf_demand_daily,root_demand_daily,sapwood_demand_daily,delta_leaf,delta_root,delta_sapwood,leaf_starvation_loss,root_starvation_loss,sapwood_starvation_loss,sapwood_to_heartwood,starvation_carbon_loss,unpaid_carbon_deficit,leaf_turnover_loss,root_turnover_loss,sapwood_turnover_loss,storage_turnover_loss,heartwood_turnover_loss,sapwood_to_heartwood_turnover,total_sapwood_to_heartwood,turnover_carbon_loss,storage_fraction,leaf_root_residual,pipe_residual,structural_balance_error,storage_balance_error,whole_plant_balance_error
469,990,2.7123287671232879,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.73467209206512540,0.73467209206512540,4.1385739109237667,20.237225288688276,12.601829072307066,8.9012426530647630,0.95890410958904115E-2,8.9020157476768418,0.0000000000000000,0.77309461207890090E-3,0.77309461207890090E-3,0.38654730603944926E-3,0.38654730603944926E-3,0.24333655334250007E-17,0.38654730603944926E-3,0.38654730603944926E-3,0.24333655334250007E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.50354495686437655E-3,0.50354495686437655E-3,0.56700560500394124E-3,0.0000000000000000,0.36962608053267229E-3,0.56700560500394124E-3,0.56700560500394124E-3,0.13767159942614255E-2,0.25617750990378174,0.0000000000000000,-1.6930732424913852,0.0000000000000000,0.0000000000000000,-0.48121229223596629E-14
469,1020,2.7945205479452055,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.73119800471934537,0.73119800471934537,4.1215998124729936,20.243108935014938,12.600682152586486,9.1657234125150904,0.95890410958904115E-2,9.1664963065823049,0.0000000000000000,0.77289406721475393E-3,0.77289406721475393E-3,0.38644703360737697E-3,0.38644703360737697E-3,0.0000000000000000,0.38644703360737697E-3,0.38644703360737697E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.50116381406397899E-3,0.50116381406397899E-3,0.56468006747129669E-3,0.0000000000000000,0.36973358883171333E-3,0.56468006747129669E-3,0.56468006747129669E-3,0.13720612169596713E-2,0.26193148402103911,0.0000000000000000,-1.6926123493934018,0.0000000000000000,0.0000000000000000,0.14571677198205180E-15
469,1050,2.8767123287671232,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.72778941195116764,0.72778941195116764,4.1046953322106141,20.248919758538694,12.599534483554740,9.4302146407136149,0.95890410958904115E-2,9.4309870518688896,0.0000000000000000,0.77241115527502675E-3,0.77241115527502675E-3,0.38620557763751338E-3,0.38620557763751338E-3,0.0000000000000000,0.38620557763751338E-3,0.38620557763751338E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.49882756130991616E-3,0.49882756130991616E-3,0.56236406798336957E-3,0.0000000000000000,0.36983976683538898E-3,0.56236406798336957E-3,0.56236406798336957E-3,0.13674948894552212E-2,0.26760422570366460,0.0000000000000000,-1.6915352822614391,0.0000000000000000,0.0000000000000000,0.25847379792054426E-15
469,1080,2.9589041095890409,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.72444101577791264,0.72444101577791264,4.0878601846020466,20.254658084610799,12.598386068628088,9.6947243546403925,0.95890410958904115E-2,9.6954960293308012,0.0000000000000000,0.77167469040800385E-3,0.77167469040800385E-3,0.38583734520400193E-3,0.38583734520400193E-3,0.0000000000000000,0.38583734520400193E-3,0.38583734520400193E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.49653256735977564E-3,0.49653256735977564E-3,0.56005756742047495E-3,0.0000000000000000,0.36994462048701131E-3,0.56005756742047495E-3,0.56005756742047495E-3,0.13630097552065625E-2,0.27319760748128491,0.0000000000000000,-1.6899049277153235,0.0000000000000000,0.0000000000000000,-0.40072112295064244E-15
469,1110,3.0410958904109591,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.72114803159403129,0.72114803159403129,4.0710940852838045,20.260324237233494,12.597236911209253,9.9592597513071475,0.95890410958904115E-2,9.9600304619725240,0.0000000000000000,0.77071066537582873E-3,0.77071066537582873E-3,0.38535533268791437E-3,0.38535533268791437E-3,0.0000000000000000,0.38535533268791437E-3,0.38535533268791437E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.49427555284032307E-3,0.49427555284032307E-3,0.55776052682337369E-3,0.0000000000000000,0.37004815570524892E-3,0.55776052682337369E-3,0.55776052682337369E-3,0.13585992613858950E-2,0.27871342903392038,0.0000000000000000,-1.6877780146895773,0.0000000000000000,0.0000000000000000,-0.55684623578855508E-14
469,1140,3.1232876712328768,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.71790613800884462,0.71790613800884462,4.0543967510587047,20.265918539065549,12.596087014687468,10.223827288053135,0.95890410958904115E-2,10.224596830580490,0.0000000000000000,0.76954252735472707E-3,0.76954252735472707E-3,0.38477126367736353E-3,0.38477126367736353E-3,0.0000000000000000,0.38477126367736353E-3,0.38477126367736353E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.49205355586624030E-3,0.49205355586624030E-3,0.55547290739261612E-3,0.0000000000000000,0.37015037838422903E-3,0.55547290739261612E-3,0.55547290739261612E-3,0.13542574901167096E-2,0.28415342180066938,0.0000000000000000,-1.6852057163685448,0.0000000000000000,0.0000000000000000,0.55268289944621074E-14
469,1170,3.2054794520547945,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.71471143158738193,0.71471143158738193,4.0377678998910813,20.271441311427775,12.594936382438542,10.488432754991756,0.95890410958904115E-2,10.489200946418533,0.0000000000000000,0.76819142677667519E-3,0.76819142677667519E-3,0.38409571338833759E-3,0.38409571338833759E-3,0.0000000000000000,0.38409571338833759E-3,0.38409571338833759E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.48986390101945305E-3,0.48986390101945305E-3,0.55319467048788626E-3,0.0000000000000000,0.37025129439363809E-3,0.55319467048788626E-3,0.55319467048788626E-3,0.13499790964325441E-2,0.28951925319809985,0.0000000000000000,-1.6822341932843159,0.0000000000000000,0.0000000000000000,-0.37452679846339265E-14
469,1200,3.2876712328767121,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.71156038601505478,0.71156038601505478,4.0212072509020125,20.276892874308508,12.593785017824903,10.753081340375179,0.95890410958904115E-2,10.753848016817026,0.0000000000000000,0.76667644184762434E-3,0.76667644184762434E-3,0.38333822092381217E-3,0.38333822092381217E-3,0.0000000000000000,0.38333822092381217E-3,0.38333822092381217E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.48770417136055844E-3,0.48770417136055844E-3,0.55092577762734800E-3,0.0000000000000000,0.37035090957882120E-3,0.55092577762734800E-3,0.55092577762734800E-3,0.13457592522999381E-2,0.29481253048579409,0.0000000000000000,-1.6789050833287114,0.0000000000000000,0.0000000000000000,0.70984884636970946E-14
469,1230,3.3698630136986303,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.70844981525376005,0.70844981525376005,4.0047145243645925,20.282273546369087,12.592632924195662,11.017777689569243,0.95890410958904115E-2,11.018542704350363,0.0000000000000000,0.76501478111983142E-3,0.76501478111983142E-3,0.38250739055991571E-3,0.38250739055991571E-3,0.0000000000000000,0.38250739055991571E-3,0.38250739055991571E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.48557218317598364E-3,0.48557218317598364E-3,0.54866619048699722E-3,0.0000000000000000,0.37044922976088330E-3,0.54866619048699722E-3,0.54866619048699722E-3,0.13415935961128506E-2,0.30003480431272678,0.0000000000000000,-1.6752559438681818,0.0000000000000000,0.0000000000000000,-0.87777007884426439E-15
469,1260,3.4520547945205480,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.70537684029925907,0.70537684029925907,3.9882894416991896,20.287583644949329,12.591480104886674,11.282525958263184,0.95890410958904115E-2,11.283289180229447,0.0000000000000000,0.76322196626337358E-3,0.76322196626337358E-3,0.38161098313168620E-3,0.38161098313168620E-3,0.12166827667125003E-17,0.38161098313168620E-3,0.38161098313168620E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.48346596319346068E-3,0.48346596319346068E-3,0.54641587090001234E-3,0.0000000000000000,0.37054626073678847E-3,0.54641587090001234E-3,0.54641587090001234E-3,0.13374781871237098E-2,0.30518757197477731,0.0000000000000000,-1.6713206506434073,0.0000000000000000,0.0000000000000000,0.13496148643099559E-14
469,1290,3.5342465753424657,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.70233885918782557,0.70233885918782557,3.9719317254687523,20.292823486072916,12.590326563220584,11.547329860477673,0.95890410958904115E-2,11.548091172474646,0.0000000000000000,0.76131199697235740E-3,0.76131199697235740E-3,0.38065599848617810E-3,0.38065599848617810E-3,0.12166827667125003E-17,0.38065599848617810E-3,0.38065599848617810E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.48138372802455486E-3,0.48138372802455486E-3,0.54417478085611081E-3,0.0000000000000000,0.37064200827945825E-3,0.54417478085611081E-3,0.54417478085611081E-3,0.13334094643285680E-2,0.31027228041063903,0.0000000000000000,-1.6671297576777615,0.0000000000000000,0.0000000000000000,0.13322676295501878E-14
469,1320,3.6164383561643834,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.69933351993455539,0.69933351993455539,3.9556410993741222,20.297993384452852,12.589172302506888,11.812192711879689,0.95890410958904115E-2,11.812952009379440,0.0000000000000000,0.75929749975207016E-3,0.75929749975207016E-3,0.37964874987603508E-3,0.37964874987603508E-3,0.0000000000000000,0.37964874987603508E-3,0.37964874987603508E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.47932386561655611E-3,0.47932386561655611E-3,0.54194288250090732E-3,0.0000000000000000,0.37073647813787205E-3,0.54194288250090732E-3,0.54194288250090732E-3,0.13293842093709844E-2,0.31529032896066678,0.0000000000000000,-1.6627108220058791,0.0000000000000000,0.0000000000000000,-0.37851666245813931E-14
469,1350,3.6986301369863015,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.69635869611678136,0.69635869611678136,3.9394172882493588,20.303093653496802,12.588017326041989,12.077117468862937,0.95890410958904115E-2,12.077874658725101,0.0000000000000000,0.75718986216264501E-3,0.75718986216264501E-3,0.37859493108132250E-3,0.37859493108132250E-3,0.0000000000000000,0.37859493108132250E-3,0.37859493108132250E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.47728491851732786E-3,0.47728491851732786E-3,0.53972013813527312E-3,0.0000000000000000,0.37082967603716352E-3,0.53972013813527312E-3,0.53972013813527312E-3,0.13253995130718193E-2,0.32024307191075330,0.0000000000000000,-1.6580886966609825,0.0000000000000000,0.0000000000000000,0.32977093278319103E-14
469,1380,3.7808219178082192,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.69341246484404584,0.69341246484404584,3.9232600180571016,20.308124605312475,12.586861637109243,12.342106763807729,0.95890410958904115E-2,12.342861763161670,0.0000000000000000,0.75499935394081612E-3,0.75499935394081612E-3,0.37749967697040746E-3,0.37749967697040746E-3,0.12166827667125003E-17,0.37749967697040746E-3,0.37749967697040746E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.47526556877590528E-3,0.47526556877590528E-3,0.53750651021470088E-3,0.0000000000000000,0.37092160767872035E-3,0.53750651021470088E-3,0.53750651021470088E-3,0.13214527452305308E-2,0.32513182084113068,0.0000000000000000,-1.6532857950236366,0.0000000000000000,0.0000000000000000,-0.45501796774871650E-14
469,1410,3.8630136986301369,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.69049308688134803,0.69049308688134803,3.9071690158839361,20.313086550712946,12.585705238979026,12.607162936893699,0.95890410958904115E-2,12.607915672129982,0.0000000000000000,0.75273523628239419E-3,0.75273523628239419E-3,0.37636761814119650E-3,0.37636761814119650E-3,0.12166827667125003E-17,0.37636761814119650E-3,0.37636761814119650E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.47326462431894999E-3,0.47326462431894999E-3,0.53530196134866914E-3,0.0000000000000000,0.37101227874028020E-3,0.53530196134866914E-3,0.53530196134866914E-3,0.13175415273781802E-2,0.32995784679801504,0.0000000000000000,-1.6483223293311653,0.0000000000000000,0.0000000000000000,0.29073965457371287E-14
469,1440,3.9452054794520546,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.68759898871519953,0.68759898871519953,3.8911440099357844,20.317979799222005,12.584548134908779,12.872288064802433,0.95890410958904115E-2,12.873038470662875,0.0000000000000000,0.75040586044269463E-3,0.75040586044269463E-3,0.37520293022134731E-3,0.37520293022134731E-3,0.0000000000000000,0.37520293022134731E-3,0.37520293022134731E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.47128100665880712E-3,0.47128100665880712E-3,0.53310645430001155E-3,0.0000000000000000,0.37110169487602893E-3,0.53310645430001155E-3,0.53310645430001155E-3,0.13136637081936431E-2,0.33472238230424672,0.0000000000000000,-1.6432165258735107,0.0000000000000000,0.0000000000000000,0.57939764097625357E-15
469,1470,4.0273972602739727,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.68472874637257986,0.68472874637257986,3.8751847295333133,20.322804659079424,12.583390328143071,13.137483986613905,0.95890410958904115E-2,13.138232005370604,0.0000000000000000,0.74801875669907008E-3,0.74801875669907008E-3,0.37400937834953504E-3,0.37400937834953504E-3,0.0000000000000000,0.37400937834953504E-3,0.37400937834953504E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.46931373980300191E-3,0.46931373980300191E-3,0.53091995198428744E-3,0.0000000000000000,0.37118986171669693E-3,0.53091995198428744E-3,0.53091995198428744E-3,0.13098173413227008E-2,0.33942662322348005,0.0000000000000000,-1.6379848191542692,0.0000000000000000,0.0000000000000000,-0.44634435036883247E-14
469,1500,4.1095890410958908,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.68188107082145466,0.68188107082145466,3.8592909051073647,20.327561437246228,12.582231821913640,13.402752327171072,0.95890410958904115E-2,13.403497907885690,0.0000000000000000,0.74558071461757760E-3,0.74558071461757760E-3,0.37279035730878820E-3,0.37279035730878820E-3,0.12166827667125003E-17,0.37279035730878820E-3,0.37279035730878820E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.46736194024774139E-3,0.46736194024774139E-3,0.52874241746915540E-3,0.0000000000000000,0.37127678486965535E-3,0.52874241746915540E-3,0.52874241746915540E-3,0.13060006653651381E-2,0.34407173049105033,0.0000000000000000,-1.6326420270730893,0.0000000000000000,0.0000000000000000,-0.54123372450476381E-14
469,1530,4.1917808219178081,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.67905479479826947,0.67905479479826947,3.8434622681944028,20.332250439409943,12.581072619439453,13.668094518160094,0.95890410958904115E-2,13.668837616015567,0.0000000000000000,0.74309785547380526E-3,0.74309785547380526E-3,0.37154892773690263E-3,0.37154892773690263E-3,0.0000000000000000,0.37154892773690263E-3,0.37154892773690263E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.46542480794946502E-3,0.46542480794946502E-3,0.52657381397375029E-3,0.0000000000000000,0.37136246991901166E-3,0.52657381397375029E-3,0.52657381397375029E-3,0.13022120858179418E-2,0.34865883172335982,0.0000000000000000,-1.6272015089843759,0.0000000000000000,0.0000000000000000,0.23557544803765040E-14
469,1560,4.2739726027397262,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.67624886092292624,0.67624886092292624,3.8276985514319786,20.336871969989939,12.579912723926771,13.933511817129460,0.95890410958904115E-2,13.934252392827055,0.0000000000000000,0.74057569759477810E-3,0.74057569759477810E-3,0.37028784879738905E-3,0.37028784879738905E-3,0.0000000000000000,0.37028784879738905E-3,0.37028784879738905E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.46350161817883912E-3,0.46350161817883912E-3,0.52441410486806124E-3,0.0000000000000000,0.37144692242570775E-3,0.52441410486806124E-3,0.52441410486806124E-3,0.12984501587833860E-2,0.35318902271646757,0.0000000000000000,-1.6216753083062478,0.0000000000000000,0.0000000000000000,0.79623807547335446E-15
469,1590,4.3561643835616435,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.67346231097541298,0.67346231097541298,3.8119994885542097,20.341426332142444,12.578752138569184,14.199005324649505,0.95890410958904115E-2,14.199743343864819,0.0000000000000000,0.73801921531379828E-3,0.73801921531379828E-3,0.36900960765689854E-3,0.36900960765689854E-3,0.12166827667125003E-17,0.36900960765689854E-3,0.36900960765689854E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.46159171417094788E-3,0.46159171417094788E-3,0.52226325367231267E-3,0.0000000000000000,0.37153014792761093E-3,0.52226325367231267E-3,0.52226325367231267E-3,0.12947135762695068E-2,0.35766336884353611,0.0000000000000000,-1.6160742811897393,0.0000000000000000,0.0000000000000000,0.76483958055817425E-14
469,1620,4.4383561643835616,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.67069427622052269,0.67069427622052269,3.7963648143872888,20.345913827765880,12.577590866547672,14.464575999794091,0.95890410958904115E-2,14.465311432686253,0.0000000000000000,0.73543289216262226E-3,0.73543289216262226E-3,0.36771644608131054E-3,0.36771644608131054E-3,0.12166827667125003E-17,0.36771644608131054E-3,0.36771644608131054E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45969450049384696E-3,0.45969450049384696E-3,0.52012122405634869E-3,0.0000000000000000,0.37161215193961221E-3,0.52012122405634869E-3,0.52012122405634869E-3,0.12910011529273062E-2,0.36208290635984691,0.0000000000000000,-1.6104082126109365,0.0000000000000000,0.0000000000000000,0.13027773304585821E-14
469,1650,4.5205479452054798,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.66794396867822625,0.66794396867822625,3.7807942648450004,20.350334757505980,12.576428911030657,14.730224674108435,0.95890410958904115E-2,14.730957494877298,0.0000000000000000,0.73282076886422155E-3,0.73282076886422155E-3,0.36641038443211078E-3,0.36641038443211078E-3,0.0000000000000000,0.36641038443211078E-3,0.36641038443211078E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45780943706526819E-3,0.45780943706526819E-3,0.51798797983901919E-3,0.0000000000000000,0.37169293995371861E-3,0.51798797983901919E-3,0.51798797983901919E-3,0.12873118140842551E-2,0.36644864362326435,0.0000000000000000,-1.6046859211153723,0.0000000000000000,0.0000000000000000,-0.19845236565174673E-14
469,1680,4.6027397260273970,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.66521067324725958,0.66521067324725958,3.7652875769242642,20.354689420760934,12.575266275174057,14.995952064211068,0.95890410958904115E-2,14.996682250697702,0.0000000000000000,0.73018648663435485E-3,0.73018648663435485E-3,0.36509324331717742E-3,0.36509324331717742E-3,0.0000000000000000,0.36509324331717742E-3,0.36509324331717742E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45593603375411901E-3,0.45593603375411901E-3,0.51586348498756875E-3,0.0000000000000000,0.37177251743914863E-3,0.51586348498756875E-3,0.51586348498756875E-3,0.12836445849473866E-2,0.37076156223727141,0.0000000000000000,-1.5989153533238438,0.0000000000000000,0.0000000000000000,-0.16046192152785466E-14
469,1710,4.6849315068493151,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.66249374059853261,0.66249374059853261,3.7498444887006879,20.358978115686522,12.574102962121335,15.261758783163463,0.95890410958904115E-2,15.262486316489714,0.0000000000000000,0.72753332625045020E-3,0.72753332625045020E-3,0.36376666312522450E-3,0.36376666312522450E-3,0.12166827667125003E-17,0.36376666312522450E-3,0.36376666312522450E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45407384550961798E-3,0.45407384550961798E-3,0.51374770361702808E-3,0.0000000000000000,0.37185088984242464E-3,0.51374770361702808E-3,0.51374770361702808E-3,0.12799985808616605E-2,0.37502261812302046,0.0000000000000000,-1.5931036692004543,0.0000000000000000,0.0000000000000000,0.86389229103644993E-14
469,1740,4.7671232876712333,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.65979258076310487,0.65979258076310487,3.7344647393241495,20.363201139201177,12.572938975003552,15.527645350727752,0.95890410958904115E-2,15.528370214971053,0.0000000000000000,0.72486424330162492E-3,0.72486424330162492E-3,0.36243212165081246E-3,0.36243212165081246E-3,0.0000000000000000,0.36243212165081246E-3,0.36243212165081246E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45222246796648724E-3,0.45222246796648724E-3,0.51164059998960807E-3,0.0000000000000000,0.37192806258746624E-3,0.51164059998960807E-3,0.51164059998960807E-3,0.12763729985204408E-2,0.37923274252623451,0.0000000000000000,-1.5872573189858903,0.0000000000000000,0.0000000000000000,0.48832465848747120E-14
469,1770,4.8493150684931505,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.65710665734684570,0.65710665734684570,3.7191480690143823,20.367358786991165,12.571774316939420,15.793612202621235,0.95890410958904115E-2,15.794334384521228,0.0000000000000000,0.72218189999302977E-3,0.72218189999302977E-3,0.36109094999651429E-3,0.36109094999651429E-3,0.12166827667125003E-17,0.36109094999651429E-3,0.36109094999651429E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45038153347967490E-3,0.45038153347967490E-3,0.50954213851409547E-3,0.0000000000000000,0.37200404107568452E-3,0.50954213851409547E-3,0.50954213851409547E-3,0.12727671080350342E-2,0.38339284296424175,0.0000000000000000,-1.5813821126105232,0.0000000000000000,0.0000000000000000,-0.36463887465032485E-14
469,1800,4.9315068493150687,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.65443548231051374,0.65443548231051374,3.7038942190565947,20.371451353515539,12.570608991035352,16.059659698865747,0.95890410958904115E-2,16.060379187559590,0.0000000000000000,0.71948869384138236E-3,0.71948869384138236E-3,0.35974434692069118E-3,0.35974434692069118E-3,0.0000000000000000,0.35974434692069118E-3,0.35974434692069118E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.44855070754661665E-3,0.44855070754661665E-3,0.50745228374525215E-3,0.0000000000000000,0.37207883068607269E-3,0.50745228374525215E-3,0.50745228374525215E-3,0.12691802457793059E-2,0.38750380411793578,0.0000000000000000,-1.5754832823225566,0.0000000000000000,0.0000000000000000,-0.32751579226442118E-14
469,1830,5.0136986301369859,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.65177861126000036,0.65177861126000036,3.6887029317970939,20.375479132011229,12.569443000385512,16.325788131320348,0.95890410958904115E-2,16.326504918103915,0.0000000000000000,0.71678678356552309E-3,0.71678678356552309E-3,0.35839339178276154E-3,0.35839339178276154E-3,0.0000000000000000,0.35839339178276154E-3,0.35839339178276154E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.44672968557916406E-3,0.44672968557916406E-3,0.50537100038321615E-3,0.0000000000000000,0.37215243677529909E-3,0.50537100038321615E-3,0.50537100038321615E-3,0.12656118079336272E-2,0.39156648867300492,0.0000000000000000,-1.5695655391942109,0.0000000000000000,0.0000000000000000,-0.15196177649556830E-14
469,1860,5.0958904109589040,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.64913563919685568,0.64913563919685568,3.6735739506389429,20.379442414498097,12.568276348071874,16.591997730477271,0.95890410958904115E-2,16.592711808589716,0.0000000000000000,0.71407811244621048E-3,0.71407811244621048E-3,0.35703905622310524E-3,0.35703905622310524E-3,0.0000000000000000,0.35703905622310524E-3,0.35703905622310524E-3,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.44491818999099091E-3,0.44491818999099091E-3,0.50329825327290623E-3,0.0000000000000000,0.37222486467779908E-3,0.50329825327290623E-3,0.50329825327290623E-3,0.12620612446597808E-2,0.39558173811437336,0.0000000000000000,-1.5636331241046229,0.0000000000000000,0.0000000000000000,0.97925140218890760E-14
469,1890,5.1780821917808222,1,2,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.50000000000000001E-2,0.64650619668412290,0.64650619668412290,3.6585070200376189,20.383341491783838,12.567109037164256,16.858288671592824,0.95890410958904115E-2,16.859000036022227,0.0000000000000000,0.71136442940248571E-3,0.71136442940248571E-3,0.35568221470124226E-3,0.35568221470124226E-3,0.12166827667125003E-17,0.35568221470124226E-3,0.35568221470124226E-3,0.12166827667125003E-17,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.44311596756965244E-3,0.44311596756965244E-3,0.50123400740342773E-3,0.0000000000000000,0.37229611970586565E-3,0.50123400740342773E-3,0.50123400740342773E-3,0.12585280548451706E-2,0.39955037347743699,0.0000000000000000,-1.5576898537390420,0.0000000000000000,0.0000000000000000,-0.90205620750793969E-16
